,Campus,TAKS_math_gr3,TAKS_reading_gr3,TAKS_math_gr4,TAKS_reading_gr4,TAKS_math_gr5,TAKS_reading_gr5,TAKS_part,Year
512,003904101,97,95,.,.,.,.,83.7,2004
513,003904102,-1,-1,83,90,83,84,100,2010
514,003904102,-1,-1,86,94,91,85,95.9,2007
515,003904102,-1,-1,87,91,86,90,89.9,2006
516,003904102,-1,-1,88,85,86,81,87.4,2005
517,003904102,-1,-1,89,86,79,83,90.1,2009
518,003904102,-1,-1,90,88,85,90,93.2,2008
519,003904102,-1,-1,92,85,82,85,92.4,2011
520,003904102,.,.,92,91,90,81,86.4,2004
521,003904102,.,.,92.9,91.7,93.1,79.8,99.2,2003
522,003905001,-1,-1,-1,-1,-1,-1,84.5,2006
523,003905001,-1,-1,-1,-1,-1,-1,86.8,2007
524,003905001,-1,-1,-1,-1,-1,-1,86.8,2011
525,003905001,-1,-1,-1,-1,-1,-1,87.2,2005
526,003905001,-1,-1,-1,-1,-1,-1,88.8,2009
527,003905001,-1,-1,-1,-1,-1,-1,89.4,2008
528,003905001,-1,-1,-1,-1,-1,-1,99.7,2010
529,003905001,.,.,.,.,.,.,90.8,2003
530,003905001,.,.,.,.,.,.,98.5,2004
531,003905004,-1,-1,-1,-1,-1,-1,-1,2006
532,003905004,-1,-1,-1,-1,-1,-1,70,2005
533,003905004,-1,-1,-1,-1,-1,-1,71.4,2008
534,003905004,-1,-1,-1,-1,-1,-1,83.3,2011
535,003905004,-1,-1,-1,-1,-1,-1,85.7,2009
536,003905004,-1,-1,-1,-1,-1,-1,91.7,2010
537,003905004,.,.,.,.,.,.,.,2003
538,003905004,.,.,.,.,.,.,.,2007
539,003905004,.,.,.,.,.,.,40,2004
540,003905005,.,.,.,.,.,.,.,2005
541,003905005,.,.,.,.,.,.,.,2006
542,003905005,.,.,.,.,.,.,.,2007
543,003905005,.,.,.,.,.,.,.,2008
544,003905005,.,.,.,.,.,.,.,2009
545,003905005,.,.,.,.,.,.,.,2010
546,003905005,.,.,.,.,.,.,.,2011
547,003905041,-1,-1,-1,-1,-1,-1,100,2010
548,003905041,-1,-1,-1,-1,-1,-1,87.2,2008
549,003905041,-1,-1,-1,-1,-1,-1,88,2005
550,003905041,-1,-1,-1,-1,-1,-1,88.8,2006
551,003905041,-1,-1,-1,-1,-1,-1,89.4,2009
552,003905041,-1,-1,-1,-1,-1,-1,90.1,2011
553,003905041,-1,-1,-1,-1,-1,-1,90.5,2007
554,003905041,.,.,.,.,.,.,85.3,2004
555,003905041,.,.,.,.,.,.,97.7,2003
556,003905101,66,89,70,64,82,78,91.9,2005
557,003905101,68,89,74,76,84,74,91.7,2006
558,003905101,77,89,81,86,86,89,91.2,2011
559,003905101,80,95,75,81,84,90,99.8,2010
560,003905101,84,91,83,78,85,76,93.9,2007
561,003905101,85,87,88,90,89,85,91,2004
562,003905101,89,95,77,90,79,81,88.7,2009
563,003905101,90,94,84,87,89,86,91.6,2008
564,003905101,90.7,89,86.4,85.5,95.5,82.6,98.3,2003
565,003905102,.,.,.,.,.,.,.,2003
566,003905102,66,89,70,64,82,78,91.9,2005
567,003905102,68,89,74,76,84,74,91.7,2006
568,003905102,77,89,81,86,86,89,91.2,2011
569,003905102,80,95,75,81,84,90,99.8,2010
570,003905102,84,91,83,78,85,76,93.9,2007
571,003905102,85,87,88,90,89,85,91,2004
572,003905102,89,95,77,90,79,81,88.7,2009
573,003905102,90,94,84,87,89,86,91.6,2008
574,003906001,-1,-1,-1,-1,-1,-1,79.2,2006
575,003906001,-1,-1,-1,-1,-1,-1,82.1,2007
576,003906001,-1,-1,-1,-1,-1,-1,83.8,2008
577,003906001,-1,-1,-1,-1,-1,-1,85.8,2005
578,003906001,-1,-1,-1,-1,-1,-1,85.9,2009
579,003906001,-1,-1,-1,-1,-1,-1,88.5,2011
580,003906001,-1,-1,-1,-1,-1,-1,98.5,2010
581,003906001,.,.,.,.,.,.,89.2,2004
582,003906001,.,.,.,.,.,.,95.1,2003
583,003906004,-1,-1,-1,-1,-1,-1,-1,2006
584,003906004,-1,-1,-1,-1,-1,-1,-1,2008
585,003906004,.,.,.,.,.,.,-1,2010
586,003906004,.,.,.,.,.,.,.,2004
587,003906004,.,.,.,.,.,.,.,2005
588,003906004,.,.,.,.,.,.,.,2009
589,003906101,78,92,70,68,88,94,92.4,2006
590,003906101,79,93,60,59,97,94,93.9,2005
591,003906101,79,94,94,90,92,89,90.5,2011
592,003906101,82,97,81,81,82,85,87.2,2009
593,003906101,84,94,82,76,89,89,94.2,2008
594,003906101,89,89,76,76,74,81,92.2,2007
595,003906101,91,94,82,88,74,84,97.2,2004
596,003906101,94,97,89,96,93,97,99,2010
597,003906101,97.1,94.1,75,63.2,85.2,72,99.1,2003
598,003907001,-1,-1,-1,-1,-1,-1,79.9,2009
599,003907001,-1,-1,-1,-1,-1,-1,82.4,2008
600,003907001,-1,-1,-1,-1,-1,-1,83.4,2007
601,003907001,-1,-1,-1,-1,-1,-1,83.9,2006
602,003907001,-1,-1,-1,-1,-1,-1,85.8,2011
603,003907001,-1,-1,-1,-1,-1,-1,86.4,2005
604,003907001,-1,-1,-1,-1,-1,-1,99.7,2010
605,003907001,.,.,.,.,.,.,84,2004
606,003907001,.,.,.,.,.,.,86.5,2003
607,003907004,-1,-1,-1,-1,-1,-1,-1,2009
608,003907004,-1,-1,-1,-1,-1,-1,-1,2010
609,003907004,-1,-1,-1,-1,-1,-1,-1,2011
610,003907004,-1,-1,-1,-1,-1,-1,100,2007
611,003907004,-1,-1,-1,-1,-1,-1,42.9,2005
612,003907004,-1,-1,-1,-1,-1,-1,66.7,2008
613,003907004,-1,-1,-1,-1,-1,-1,71.4,2006
614,003907004,.,.,.,.,.,.,100,2004
615,003907004,.,.,.,.,.,.,76.9,2003
616,003907041,-1,-1,-1,-1,-1,-1,77.2,2006
617,003907041,-1,-1,-1,-1,-1,-1,78.5,2007
618,003907041,-1,-1,-1,-1,-1,-1,79.2,2005
619,003907041,-1,-1,-1,-1,-1,-1,83.9,2008
620,003907041,-1,-1,-1,-1,-1,-1,88.4,2009
621,003907041,-1,-1,-1,-1,-1,-1,91.9,2011
622,003907041,-1,-1,-1,-1,-1,-1,99.7,2010
623,003907041,.,.,.,.,.,.,82.2,2004
624,003907041,.,.,.,.,.,.,96.6,2003
625,003907101,.,.,.,.,.,.,.,2003
626,003907101,.,98,88,90,92,88,77.2,2004
627,003907101,83,91,99,93,82,88,85.7,2007
628,003907101,85,96,96,93,93,86,83.2,2006
629,003907101,91,93,95,89,86,85,81.8,2005
630,003907101,92,96,94,94,82,85,89.5,2008
631,003907101,93,94,97,97,90,84,92.2,2009
632,003907102,.,98,88,90,92,88,77.2,2004
633,003907102,83,91,99,93,82,88,85.7,2007
634,003907102,85,96,96,93,93,86,83.2,2006
635,003907102,91,93,95,89,86,85,81.8,2005
636,003907102,92,96,94,94,82,85,89.5,2008
637,003907102,93,94,97,97,90,84,92.2,2009
638,003907102,94,98,93,94,93,97,100,2010
639,003907102,96,99,97,99,91,94,94.5,2011
640,003907102,97.2,89.2,90.1,90.9,98.9,94.3,99.2,2003
641,004901001,-1,-1,-1,-1,-1,-1,88.2,2009
642,004901001,-1,-1,-1,-1,-1,-1,89.1,2011
643,004901001,-1,-1,-1,-1,-1,-1,89.8,2008
644,004901001,-1,-1,-1,-1,-1,-1,90.8,2007
645,004901001,-1,-1,-1,-1,-1,-1,91.8,2005
646,004901001,-1,-1,-1,-1,-1,-1,93.2,2006
647,004901001,-1,-1,-1,-1,-1,-1,98.4,2010
648,004901001,.,.,.,.,.,.,88.4,2003
649,004901001,.,.,.,.,.,.,90.4,2004
650,004901003,-1,-1,-1,-1,-1,-1,100,2006
651,004901041,-1,-1,-1,-1,-1,-1,88.2,2005
652,004901041,-1,-1,-1,-1,-1,-1,89,2008
653,004901041,-1,-1,-1,-1,-1,-1,89.1,2006
654,004901041,-1,-1,-1,-1,-1,-1,89.9,2007
655,004901041,-1,-1,-1,-1,-1,-1,90.3,2009
656,004901041,-1,-1,-1,-1,-1,-1,90.6,2011
657,004901041,-1,-1,-1,-1,-1,-1,99.3,2010
658,004901041,.,.,.,.,.,.,85.8,2004
659,004901041,.,.,.,.,.,.,98.2,2003
660,004901101,-1,-1,85,90,96,91,89.4,2008
661,004901101,-1,-1,87,87,95,86,89.7,2006
662,004901101,-1,-1,88,80,91,80,87.7,2005
663,004901101,-1,-1,91,88,96,88,87.7,2007
664,004901101,-1,-1,92,82,93,84,93.5,2011
665,004901101,-1,-1,92,85,95,90,90.2,2009
666,004901101,-1,-1,93,83,93,88,100,2010
667,004901101,.,.,86,88,89,84,88.2,2004
668,004901101,.,.,94.5,88.6,92.2,83.8,97.1,2003
669,004901102,.,.,.,.,.,.,.,2003
670,004901102,.,.,.,.,.,.,.,2004
671,004901102,.,.,.,.,.,.,.,2005
672,004901102,.,.,.,.,.,.,.,2006
673,004901102,.,.,.,.,.,.,.,2007
674,004901102,.,.,.,.,.,.,.,2008
675,004901102,.,.,.,.,.,.,.,2009
676,004901102,.,.,.,.,.,.,.,2010
677,004901102,.,.,.,.,.,.,.,2011
678,004901103,81,82,-1,-1,-1,-1,93.9,2011
679,004901103,83,88,-1,-1,-1,-1,99.6,2010
680,004901103,85,91,-1,-1,-1,-1,93.1,2009
681,004901103,89,96,-1,-1,-1,-1,94,2007
682,004901103,91,95,-1,-1,-1,-1,89.5,2005
683,004901103,91,95,-1,-1,-1,-1,92,2008
684,004901103,94,98,-1,-1,-1,-1,88.2,2006
685,004901103,97,93.9,.,.,.,.,98.1,2003
686,004901103,97,94,.,.,.,.,89.5,2004
687,005901001,-1,-1,-1,-1,-1,-1,87.7,2009
688,005901001,-1,-1,-1,-1,-1,-1,90.2,2011
689,005901001,-1,-1,-1,-1,-1,-1,90.4,2008
690,005901001,-1,-1,-1,-1,-1,-1,90.9,2007
691,005901001,-1,-1,-1,-1,-1,-1,93.3,2005
692,005901001,-1,-1,-1,-1,-1,-1,94.6,2006
693,005901001,-1,-1,-1,-1,-1,-1,97.9,2010
694,005901001,.,.,.,.,.,.,93.8,2004
695,005901001,.,.,.,.,.,.,96.9,2003
696,005901101,87,94,97,-4,96,97,93.8,2009
697,005901101,91,-4,94,-4,65,85,93.1,2006
698,005901101,91,97,85,92,90,90,92.1,2007
699,005901101,91,97,97,93,88,85,93.2,2005
700,005901101,93,-4,89,89,92,94,100,2010
701,005901101,93,-4,97,97,79,85,97.3,2011
702,005901101,93,93,89,.,90,94,93.4,2004
703,005901101,94,97,97,97,86,94,90.5,2008
704,005901101,96.8,89.3,100,100,96.4,93.1,98.2,2003
705,005902001,-1,-1,-1,-1,-1,-1,100,2010
706,005902001,-1,-1,-1,-1,-1,-1,90.5,2008
707,005902001,-1,-1,-1,-1,-1,-1,90.8,2007
708,005902001,-1,-1,-1,-1,-1,-1,93.4,2009
709,005902001,-1,-1,-1,-1,-1,-1,95.2,2011
710,005902001,-1,-1,-1,-1,-1,-1,96.1,2005
711,005902001,-1,-1,-1,-1,-1,-1,96.6,2006
712,005902001,.,.,.,.,.,.,95.7,2003
713,005902001,.,.,.,.,.,.,98.1,2004
714,005902041,-1,-1,-1,-1,-1,-1,100,2010
715,005902041,-1,-1,-1,-1,-1,-1,91.7,2011
716,005902041,-1,-1,-1,-1,-1,-1,92.7,2009
717,005902041,-1,-1,-1,-1,-1,-1,95.4,2006
718,005902041,-1,-1,-1,-1,-1,-1,96.1,2005
719,005902041,-1,-1,-1,-1,-1,-1,96.4,2007
720,005902041,-1,-1,-1,-1,-1,-1,96.7,2008
721,005902041,.,.,.,.,.,.,95.2,2004
722,005902041,.,.,.,.,.,.,99.1,2003
723,005902101,77,79,85,84,85,81,95.5,2005
724,005902101,82,92,94,91,98,-1,94.9,2008
725,005902101,84,94,77,94,92,91,94,2011
726,005902101,84,95,81,95,90,87,100,2010
727,005902101,92,90,83,89,93,93,92,2009
728,005902101,92,94,92,75,88,90,94.5,2006
729,005902101,94,95,89,88,92,88,97,2004
730,005902101,94,96,98,92,90,76,95.6,2007
731,005902101,98.5,97.1,94.5,88.9,91.5,77.6,100,2003
732,005903001,-1,-1,-1,-1,-1,-1,84.9,2006
733,005903001,-1,-1,-1,-1,-1,-3,98,2005
734,005903001,.,.,.,.,.,.,94.4,2004
735,005903001,.,.,.,.,60,.,100,2003
736,005904001,-1,-1,-1,-1,-1,-1,89.7,2009
737,005904001,-1,-1,-1,-1,-1,-1,90,2011
738,005904001,-1,-1,-1,-1,-1,-1,90.5,2008
739,005904001,-1,-1,-1,-1,-1,-1,91.2,2007
740,005904001,-1,-1,-1,-1,-1,-1,92.4,2006
741,005904001,-1,-1,-1,-1,-1,-1,96.8,2005
742,005904001,-1,-1,-1,-1,-1,-1,98.1,2010
743,005904001,.,.,.,.,.,.,96.3,2004
744,005904001,.,.,.,.,.,.,97.5,2003
745,005904041,-1,-1,-1,-1,-1,-1,89.6,2011
746,005904041,-1,-1,-1,-1,-1,-1,98.4,2010
747,005904101,.,97,81,97,83,81,94.3,2004
748,005904101,100,100,66.7,73.9,87.5,87.5,98.6,2003
749,005904101,82,97,98,95,88,79,93.6,2008
750,005904101,83,97,93,90,92,92,95.9,2011
751,005904101,86,93,98,95,87,93,89.6,2006
752,005904101,89,95,92,92,90,88,93.5,2009
753,005904101,90,98,71,90,92,94,92.6,2005
754,005904101,94,97,97,95,84,84,100,2010
755,005904101,95,95,97,87,97,93,92.7,2007
756,006902001,-1,-1,-1,-1,-1,-1,100,2010
757,006902001,-1,-1,-1,-1,-1,-1,86.8,2009
758,006902001,-1,-1,-1,-1,-1,-1,87.8,2011
759,006902001,-1,-1,-1,-1,-1,-1,90.9,2008
760,006902001,-1,-1,-1,-1,-1,-1,95.5,2006
761,006902001,-1,-1,-1,-1,-1,-1,96,2005
762,006902001,-1,-1,-1,-1,-1,-1,96.5,2007
763,006902001,.,.,.,.,.,.,100,2003
764,006902001,.,.,.,.,.,.,91.2,2004
765,006902101,-4,-4,88,96,97,89,94,2005
766,006902101,.,96,94,97,.,.,93.8,2004
767,006902101,79,96,86,95,89,94,98.7,2010
768,006902101,88,94,94,-4,76,86,89,2008
769,006902101,91,-4,76,-4,96,-4,91,2011
770,006902101,93,-4,-4,-4,-4,83,92.6,2006
771,006902101,95,-4,91,92,-4,-4,90.5,2007
772,006902101,95,95,-4,-4,94,-4,84.4,2009
773,006902101,96.9,90,100,100,100,93.3,100,2003
774,007901001,-1,-1,-1,-1,-1,-1,82.2,2005
775,007901001,-1,-1,-1,-1,-1,-1,84.6,2006
776,007901001,-1,-1,-1,-1,-1,-1,86.4,2008
777,007901001,-1,-1,-1,-1,-1,-1,88,2007
778,007901001,-1,-1,-1,-1,-1,-1,88.4,2009
779,007901001,-1,-1,-1,-1,-1,-1,90.6,2011
780,007901001,-1,-1,-1,-1,-1,-1,99.1,2010
781,007901001,.,.,.,.,.,.,82.6,2004
782,007901001,.,.,.,.,.,.,98.7,2003
783,007901002,.,.,.,.,.,.,.,2005
784,007901002,.,.,.,.,.,.,.,2006
785,007901002,.,.,.,.,.,.,.,2009
786,007901002,.,.,.,.,.,.,.,2010
787,007901003,.,.,.,.,.,.,.,2005
788,007901003,.,.,.,.,.,.,.,2006
789,007901003,.,.,.,.,.,.,.,2007
790,007901003,.,.,.,.,.,.,.,2009
791,007901003,.,.,.,.,.,.,.,2010
792,007901003,.,.,.,.,.,.,.,2011
793,007901041,-1,-1,-1,-1,-1,-1,100,2010
794,007901041,-1,-1,-1,-1,-1,-1,86.1,2006
795,007901041,-1,-1,-1,-1,-1,-1,86.8,2005
796,007901041,-1,-1,-1,-1,-1,-1,89,2007
797,007901041,-1,-1,-1,-1,-1,-1,91.3,2008
798,007901041,-1,-1,-1,-1,-1,-1,94.1,2009
799,007901041,-1,-1,-1,-1,29,60,94.1,2011
800,007901041,.,.,.,.,.,.,100,2003
801,007901041,.,.,.,.,.,.,85.3,2004
802,007901101,57,84,53,64,-1,-1,94.2,2011
803,007901101,65,77,72,75,81,60,92.8,2005
804,007901101,65,88,57,53,55,68,91.7,2006
805,007901101,69,66,52,69,55,76,95,2007
806,007901101,83,86,77,71,85,59,100,2010
807,007901101,83,86,84,63,67,56,94.4,2009
808,007901101,90,77,49,54,67,55,94.7,2008
809,007901101,93,90.2,90.9,93.9,88.9,80.6,100,2003
810,007901101,96,86,93,81,65,79,87.4,2004
811,007902001,-1,-1,-1,-1,-1,-1,88.7,2008
812,007902001,-1,-1,-1,-1,-1,-1,89,2009
813,007902001,-1,-1,-1,-1,-1,-1,91.2,2011
814,007902001,-1,-1,-1,-1,-1,-1,94.1,2007
815,007902001,-1,-1,-1,-1,-1,-1,95,2006
816,007902001,-1,-1,-1,-1,-1,-1,97.4,2005
817,007902001,-1,-1,-1,-1,-1,-1,98,2010
818,007902001,.,.,.,.,.,.,90.5,2003
819,007902001,.,.,.,.,.,.,92.7,2004
820,007902002,-1,-1,-1,-1,-1,-1,-1,2008
821,007902002,-1,-1,-1,-1,-1,-1,83.3,2009
822,007902002,.,.,.,.,.,.,.,2003
823,007902002,.,.,.,.,.,.,.,2004
824,007902002,.,.,.,.,.,.,.,2005
825,007902002,.,.,.,.,.,.,.,2006
826,007902002,.,.,.,.,.,.,.,2007
827,007902002,.,.,.,.,.,.,.,2010
828,007902002,.,.,.,.,.,.,.,2011
829,007902004,-1,-1,-1,-1,-1,-1,-1,2008
830,007902004,-1,-1,-1,-1,-1,-1,-1,2009
831,007902004,.,.,.,.,.,.,-1,2005
832,007902004,.,.,.,.,.,.,.,2003
833,007902004,.,.,.,.,.,.,.,2004
834,007902004,.,.,.,.,.,.,.,2007
835,007902004,.,.,.,.,.,.,.,2010
836,007902005,-1,-1,-1,-1,-1,-1,61.3,2005
837,007902005,-1,-1,-1,-1,-1,-1,69.2,2006
838,007902005,-1,-1,-1,-1,-1,-1,70,2007
839,007902005,-1,-1,-1,-1,-1,-1,70.4,2008
840,007902005,-1,-1,-1,-1,-1,-1,73.7,2009
841,007902005,-1,-1,-1,-1,-1,-1,87.1,2011
842,007902005,.,.,.,.,.,.,100,2010
843,007902005,.,.,.,.,.,.,86.2,2004
844,007902005,.,.,.,.,.,.,86.7,2003
845,007902041,-1,-1,-1,-1,-1,-1,90.4,2006
846,007902041,-1,-1,-1,-1,-1,-1,91.2,2007
847,007902041,-1,-1,-1,-1,-1,-1,91.3,2005
848,007902041,-1,-1,-1,-1,-1,-1,92.1,2008
849,007902041,-1,-1,-1,-1,-1,-1,92.8,2009
850,007902041,-1,-1,-1,-1,-1,-1,93,2011
851,007902041,-1,-1,-1,-1,-1,-1,99.7,2010
852,007902041,.,.,.,.,.,.,90.8,2004
853,007902041,.,.,.,.,.,.,99.4,2003
854,007902101,70,89,94,91,92,93,94.1,2008
855,007902101,73,90,87,87,81,87,99.7,2010
856,007902101,78,81,98,83,83,89,93.5,2011
857,007902101,78,90,83,87,86,87,94,2009
858,007902101,83,88,87,80,88,85,97.7,2005
859,007902101,83,94,94,91,95,88,96.6,2006
860,007902101,86,92,96,95,88,82,93.7,2004
861,007902101,89,92,91,94,90,87,96.9,2007
862,007902101,93.8,94.9,92.4,90.8,92.2,77.3,99.6,2003
863,007904001,-1,-1,-1,-1,-1,-1,100,2010
864,007904001,-1,-1,-1,-1,-1,-1,91.8,2009
865,007904001,-1,-1,-1,-1,-1,-1,92.2,2005
866,007904001,-1,-1,-1,-1,-1,-1,93,2006
867,007904001,-1,-1,-1,-1,-1,-1,93.5,2011
868,007904001,-1,-1,-1,-1,-1,-1,94.7,2008
869,007904001,-1,-1,-1,-1,-1,-1,94.9,2007
870,007904001,.,.,.,.,.,.,85.4,2003
871,007904001,.,.,.,.,.,.,87.8,2004
872,007904002,.,.,.,.,.,.,.,2003
873,007904002,.,.,.,.,.,.,.,2004
874,007904002,.,.,.,.,.,.,.,2005
875,007904002,.,.,.,.,.,.,.,2006
876,007904002,.,.,.,.,.,.,.,2007
877,007904002,.,.,.,.,.,.,.,2008
878,007904002,.,.,.,.,.,.,.,2009
879,007904002,.,.,.,.,.,.,.,2010
880,007904002,.,.,.,.,.,.,.,2011
881,007904003,.,.,.,.,.,.,.,2010
882,007904041,-1,-1,-1,-1,-1,-1,100,2010
883,007904041,-1,-1,-1,-1,-1,-1,91.8,2005
884,007904041,-1,-1,-1,-1,-1,-1,93.2,2007
885,007904041,-1,-1,-1,-1,-1,-1,94.4,2006
886,007904041,-1,-1,-1,-1,-1,-1,94.7,2011
887,007904041,-1,-1,-1,-1,-1,-1,94.9,2008
888,007904041,-1,-1,-1,-1,-1,-1,95.7,2009
889,007904041,.,.,.,.,.,.,90.4,2004
890,007904041,.,.,.,.,.,.,98.3,2003
891,007904042,.,.,.,.,65,74,95.5,2004
892,007904042,.,.,.,.,83.6,61.3,98.3,2003
893,007904042,,,,,,,,2005
894,007904101,56,83,70,78,71,65,97.5,2006
895,007904101,59,77,68,69,75,75,97.4,2005
896,007904101,60,78,77,83,85,75,96.4,2007
897,007904101,61,70,90,83,82,76,100,2010
898,007904101,69,82,89,74,81,76,95.2,2009
899,007904101,75,83,74,75,71,82,95.2,2008
900,007904101,79,77,92,64,73,77,95.7,2011
901,007904101,87,89,90,90,.,.,92.6,2004
902,007904101,89.9,88.9,82.5,82.1,.,.,97.7,2003
903,007904103,.,.,.,.,.,.,.,2003
904,007904103,56,83,70,78,71,65,97.5,2006
905,007904103,59,77,68,69,75,75,97.4,2005
906,007904103,60,78,77,83,85,75,96.4,2007
907,007904103,61,70,90,83,82,76,100,2010
908,007904103,69,82,89,74,81,76,95.2,2009
909,007904103,75,83,74,75,71,82,95.2,2008
910,007904103,79,77,92,64,73,77,95.7,2011
911,007904103,87,89,90,90,.,.,92.6,2004
912,007905001,-1,-1,-1,-1,-1,-1,83.5,2005
913,007905001,-1,-1,-1,-1,-1,-1,84,2006
914,007905001,-1,-1,-1,-1,-1,-1,84.1,2009
915,007905001,-1,-1,-1,-1,-1,-1,85.8,2007
916,007905001,-1,-1,-1,-1,-1,-1,86.9,2008
917,007905001,-1,-1,-1,-1,-1,-1,88,2011
918,007905001,-1,-1,-1,-1,-1,-1,99.7,2010
919,007905001,.,.,.,.,.,.,83.4,2003
920,007905001,.,.,.,.,.,.,84.3,2004
921,007905003,.,.,.,.,.,.,.,2004
922,007905003,.,.,.,.,.,.,.,2005
923,007905003,.,.,.,.,.,.,.,2006
924,007905003,.,.,.,.,.,.,.,2007
925,007905003,.,.,.,.,.,.,.,2008
926,007905003,.,.,.,.,.,.,100,2003
927,007905004,.,.,.,.,.,.,.,2003
928,007905004,.,.,.,.,.,.,.,2004
929,007905004,.,.,.,.,.,.,.,2005
930,007905004,.,.,.,.,.,.,.,2006
931,007905004,.,.,.,.,.,.,.,2007
932,007905004,.,.,.,.,.,.,.,2008
933,007905004,.,.,.,.,.,.,.,2009
934,007905004,.,.,.,.,.,.,.,2010
935,007905004,.,.,.,.,.,.,.,2011
936,007905005,-1,-1,-1,-1,-1,-1,-1,2009
937,007905005,-1,-1,-1,-1,-1,-1,84.6,2011
938,007905005,.,.,.,.,.,.,-1,2008
939,007905005,.,.,.,.,.,.,90.9,2010
940,007905006,.,.,.,.,.,.,.,2009
941,007905006,.,.,.,.,.,.,.,2010
942,007905006,.,.,.,.,.,.,.,2011
943,007905041,-1,-1,-1,-1,-1,-1,82,2005
944,007905041,-1,-1,-1,-1,-1,-1,86.4,2007
945,007905041,-1,-1,-1,-1,-1,-1,88.1,2006
946,007905041,-1,-1,-1,-1,-1,-1,88.3,2008
947,007905041,-1,-1,-1,-1,-1,-1,90.2,2009
948,007905041,-1,-1,-1,-1,-1,-1,92.7,2011
949,007905041,-1,-1,-1,-1,-1,-1,99.8,2010
950,007905041,.,.,.,.,.,.,80.7,2004
951,007905041,.,.,.,.,.,.,97.2,2003
952,007905102,.,.,.,.,.,.,.,2003
953,007905102,.,.,.,.,.,.,.,2009
954,007905102,.,.,.,.,.,.,.,2010
955,007905102,.,.,.,.,.,.,.,2011
956,007905102,72,80,81,84,-1,-1,92.8,2006
957,007905102,79,83,70,72,.,.,86.4,2004
958,007905102,80,84,64,71,-1,-1,89.6,2005
959,007905102,84,78,89,82,-1,-1,94.7,2007
960,007905102,88,82,90,84,-1,-1,91.8,2008
961,007905103,72,80,81,84,-1,-1,92.8,2006
962,007905103,77.2,85.3,76.5,79.3,.,.,97.8,2003
963,007905103,79,83,70,72,.,.,86.4,2004
964,007905103,80,84,64,71,-1,-1,89.6,2005
965,007905103,84,78,89,82,-1,-1,94.7,2007
966,007905103,87,87,89,81,-1,-1,93.2,2009
967,007905103,88,82,90,84,-1,-1,91.8,2008
968,007905103,89,92,95,90,-1,-1,99.8,2010
969,007905103,91,88,93,79,-1,-1,93.5,2011
970,007905104,-1,-1,-1,-1,79,70,89,2005
971,007905104,-1,-1,-1,-1,86,82,92.6,2008
972,007905104,-1,-1,-1,-1,87,79,88.5,2006
973,007905104,-1,-1,-1,-1,88,82,89.7,2007
974,007905104,-1,-1,-1,-1,90,76,100,2010
975,007905104,-1,-1,-1,-1,92,88,91.4,2011
976,007905104,-1,-1,-1,-1,94,83,92.9,2009
977,007905104,.,.,.,.,86,75,87,2004
978,007905104,.,.,.,.,89.4,80,99,2003
979,007905105,.,.,.,.,.,.,.,2003
980,007905105,72,80,81,84,-1,-1,92.8,2006
981,007905105,79,83,70,72,.,.,86.4,2004
982,007905105,80,84,64,71,-1,-1,89.6,2005
983,007905105,84,78,89,82,-1,-1,94.7,2007
984,007905105,87,87,89,81,-1,-1,93.2,2009
985,007905105,88,82,90,84,-1,-1,91.8,2008
986,007905105,89,92,95,90,-1,-1,99.8,2010
987,007905105,91,88,93,79,-1,-1,93.5,2011
988,007906001,-1,-1,-1,-1,-1,-1,100,2010
989,007906001,-1,-1,-1,-1,-1,-1,84.4,2005
990,007906001,-1,-1,-1,-1,-1,-1,88.1,2006
991,007906001,-1,-1,-1,-1,-1,-1,89.7,2008
992,007906001,-1,-1,-1,-1,-1,-1,90.7,2007
993,007906001,-1,-1,-1,-1,-1,-1,92.1,2009
994,007906001,-1,-1,-1,-1,-1,-1,92.2,2011
995,007906001,.,.,.,.,.,.,82.3,2004
996,007906001,.,.,.,.,.,.,84.8,2003
997,007906003,.,.,.,.,.,.,.,2003
998,007906003,.,.,.,.,.,.,.,2004
999,007906003,.,.,.,.,.,.,.,2005
1000,007906003,.,.,.,.,.,.,.,2006
1001,007906003,.,.,.,.,.,.,.,2007
1002,007906003,.,.,.,.,.,.,.,2009
1003,007906003,.,.,.,.,.,.,.,2010
1004,007906041,-1,-1,-1,-1,-1,-1,92,2006
1005,007906041,-1,-1,-1,-1,-1,-1,92,2009
1006,007906041,-1,-1,-1,-1,-1,-1,92.5,2008
1007,007906041,-1,-1,-1,-1,-1,-1,92.7,2005
1008,007906041,-1,-1,-1,-1,-1,-1,93.4,2007
1009,007906041,-1,-1,-1,-1,-1,-1,93.6,2011
1010,007906041,-1,-1,-1,-1,-1,-1,99.5,2010
1011,007906041,.,.,.,.,.,.,91,2004
1012,007906041,.,.,.,.,.,.,99.2,2003
1013,007906101,65,71,-1,-1,-1,-1,94.9,2005
1014,007906101,66,74,.,.,.,.,94.5,2004
1015,007906101,69.6,82.1,55,69.3,43.8,52.9,99.7,2003
1016,007906101,77,83,-1,-1,-1,-1,99.2,2006
1017,007906101,82,91,-1,-1,-1,-1,95.9,2008
1018,007906101,86,81,-1,-1,-1,-1,94.3,2007
1019,007906101,91,84,-1,-1,-1,-1,93,2011
1020,007906101,94,91,-1,-1,-1,-1,100,2010
1021,007906101,96,87,-1,-1,-1,-1,94,2009
1022,007906102,-1,-1,62,47,60,55,94.7,2005
