,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,county_num,charter,grade_span
101917042,0,0,0,0,18,92,803,729,57,65,729,32564,7.5,5.5,PASADENA ISD,101,N,06 - 08
101917043,0,0,0,0,21,451,410,446,61,107,446,35911,12.4,11.1,PASADENA ISD,101,N,06 - 08
101917044,0,0,0,0,6,158,709,555,55,71,555,34287,11.6,7.3,PASADENA ISD,101,N,06 - 08
101917045,0,0,0,0,10,241,597,535,62,84,535,33476,10.4,8.7,PASADENA ISD,101,N,06 - 08
101917046,0,0,0,0,80,100,740,636,44,63,636,35102,11.4,8.6,PASADENA ISD,101,N,06 - 08
101917047,0,0,0,0,17,239,653,649,45,65,649,34088,9.9,6.7,PASADENA ISD,101,N,06 - 08
101917048,0,0,0,0,76,325,437,383,51,87,383,35822,12.1,7.8,PASADENA ISD,101,N,06 - 08
101917049,0,0,0,0,142,386,284,221,88,65,221,36415,13.5,9.8,PASADENA ISD,101,N,06 - 08
101917050,0,0,0,0,6,36,45,51,0,6,51,37167,16.1,9,PASADENA ISD,101,N,05 - 06
101917051,0,0,0,0,13,622,271,229,94,80,229,36743,14.2,11.3,PASADENA ISD,101,N,06 - 08
101917052,0,0,0,0,1,8,17,10,0,2,10,.,.,.,PASADENA ISD,101,N,07 - 08
101917101,0,0,0,0,10,260,350,356,16,64,356,33347,9.7,6.3,PASADENA ISD,101,N,KG - 05
101917102,0,0,0,0,15,356,271,333,20,39,333,32063,7.2,4.3,PASADENA ISD,101,N,PK - 05
101917103,0,0,0,0,86,137,391,367,17,49,367,36801,14.7,12.7,PASADENA ISD,101,N,KG - 05
101917104,0,0,0,0,11,166,640,669,14,58,669,34976,11.8,9.1,PASADENA ISD,101,N,EE - 05
101917105,0,0,0,0,42,147,434,410,17,59,410,30526,5.4,3.4,PASADENA ISD,101,N,PK - 05
101917106,0,0,0,0,41,240,169,169,11,36,169,34328,10.7,7,PASADENA ISD,101,N,KG - 05
101917107,0,0,0,0,4,260,178,230,13,36,230,35372,12.8,10.6,PASADENA ISD,101,N,KG - 05
101917108,0,0,0,0,65,176,524,501,21,41,501,33911,10.4,7.2,PASADENA ISD,101,N,PK - 05
101917109,0,0,0,0,121,109,438,527,14,42,527,36007,12.9,9.5,PASADENA ISD,101,N,PK - 05
101917110,0,0,0,0,8,72,748,724,30,37,724,33533,11.1,7.6,PASADENA ISD,101,N,PK - 05
101917111,0,0,0,0,124,205,219,349,19,38,349,36994,15.5,12.1,PASADENA ISD,101,N,PK - 05
101917112,0,0,0,0,31,110,501,554,9,52,554,34147,10.3,7.6,PASADENA ISD,101,N,PK - 05
101917113,0,0,0,0,12,62,691,701,14,23,701,33073,8.9,5.2,PASADENA ISD,101,N,PK - 05
101917114,0,0,0,0,4,167,437,469,25,49,469,34162,10.5,8,PASADENA ISD,101,N,PK - 05
101917115,0,0,0,0,15,101,771,749,21,56,749,31978,7.5,4.9,PASADENA ISD,101,N,EE - 05
101917116,0,0,0,0,17,70,687,633,14,38,633,35138,11.9,7.9,PASADENA ISD,101,N,PK - 05
101917117,0,0,0,0,11,314,232,259,21,67,259,35476,11.9,10,PASADENA ISD,101,N,KG - 05
101917118,0,0,0,0,11,16,607,563,3,29,563,32584,8.2,6.1,PASADENA ISD,101,N,PK - 05
101917119,0,0,0,0,25,139,519,572,12,34,572,33488,10.3,7.6,PASADENA ISD,101,N,PK - 05
101917120,0,0,0,0,19,160,520,500,6,44,500,34801,11.2,8.4,PASADENA ISD,101,N,PK - 05
101917122,0,0,0,0,5,237,245,238,9,36,238,36244,12.9,10.5,PASADENA ISD,101,N,KG - 05
101917123,0,0,0,0,80,254,200,187,23,113,187,38782,16.6,13.3,PASADENA ISD,101,N,EE - 05
101917124,0,0,0,0,61,190,255,213,8,55,213,36525,13.5,11.4,PASADENA ISD,101,N,KG - 05
101917125,0,0,0,0,12,291,366,390,28,37,390,36045,13.2,7.2,PASADENA ISD,101,N,PK - 05
101917126,0,0,0,0,113,171,325,375,19,56,375,34926,11.8,8.5,PASADENA ISD,101,N,KG - 05
101917127,0,0,0,0,66,252,113,91,45,41,91,36298,13.1,10.8,PASADENA ISD,101,N,KG - 05
101917128,0,0,0,0,6,314,131,73,19,49,73,35996,12.9,10.1,PASADENA ISD,101,N,KG - 05
101917129,0,0,0,0,54,378,151,149,31,38,149,38715,16.2,13.4,PASADENA ISD,101,N,KG - 05
101917130,0,0,0,0,23,190,317,328,7,35,328,38577,16.5,12.5,PASADENA ISD,101,N,EE - 05
101917131,0,0,0,0,30,109,600,572,20,55,572,34213,10.2,7.8,PASADENA ISD,101,N,PK - 05
101917132,0,0,0,0,5,464,102,63,39,79,63,35789,13.7,10.9,PASADENA ISD,101,N,EE - 05
101917133,0,0,0,0,10,139,568,582,13,40,582,30521,4.7,3.7,PASADENA ISD,101,N,PK - 05
101917134,0,0,0,0,17,109,728,630,30,41,630,34754,11.3,6.9,PASADENA ISD,101,N,PK - 05
101917151,6,5,2,7,2,11,22,10,1,21,10,35363,15,10.4,PASADENA ISD,101,N,EE - 12
101919001,786,730,599,537,269,1944,378,394,918,282,394,38800,14.6,9.4,SPRING ISD,101,N,09 - 12
101919002,1075,839,757,600,1077,1125,726,870,1184,258,870,36071,11.5,6.9,SPRING ISD,101,N,09 - 12
101919009,2,0,0,0,1,1,2,1,0,3,1,.,.,.,SPRING ISD,101,N,08 - 09
101919010,3,3,1,0,5,15,2,1,0,22,1,44728,22,15.1,SPRING ISD,101,N,EE - 11
101919013,3,9,4,1,7,15,8,21,2,4,21,.,.,.,SPRING ISD,101,N,06 - 12
101919014,8,2,1,0,5,12,8,0,0,25,0,37110,14.6,5.3,SPRING ISD,101,N,03 - 11
101919041,31,24,7,6,57,69,19,60,0,108,60,33873,9.6,5.2,SPRING ISD,101,N,EE - 12
101919042,0,0,0,0,557,477,359,548,443,179,548,33255,8.7,5,SPRING ISD,101,N,06 - 08
101919043,0,0,0,0,470,403,296,516,527,129,516,34927,10.2,6.4,SPRING ISD,101,N,06 - 08
101919044,0,0,0,0,127,707,151,289,323,109,289,34791,10,6.2,SPRING ISD,101,N,06 - 08
101919045,0,0,0,0,88,838,147,187,456,106,187,37212,13.8,8.8,SPRING ISD,101,N,06 - 08
101919101,0,0,0,0,98,266,66,191,81,62,191,37692,13.5,9.1,SPRING ISD,101,N,EE - 05
101919102,0,0,0,0,103,273,214,286,102,58,286,34214,10.2,5.4,SPRING ISD,101,N,EE - 05
101919103,0,0,0,0,99,340,114,156,158,62,156,37835,13.4,8.9,SPRING ISD,101,N,EE - 05
101919104,0,0,0,0,24,419,84,113,153,48,113,35809,10.8,7.1,SPRING ISD,101,N,EE - 05
101919105,0,0,0,0,120,389,193,255,202,78,255,39882,16.2,11.1,SPRING ISD,101,N,EE - 05
101919106,0,0,0,0,323,328,303,503,61,106,503,36582,12.7,8.3,SPRING ISD,101,N,EE - 05
101919107,0,0,0,0,102,644,221,345,121,136,345,36412,11.6,7.9,SPRING ISD,101,N,EE - 05
101919108,0,0,0,0,60,476,110,158,120,85,158,36217,11.4,8.3,SPRING ISD,101,N,EE - 05
101919109,0,0,0,0,83,633,141,293,152,114,293,36704,12.6,8.6,SPRING ISD,101,N,EE - 05
101919110,0,0,0,0,299,54,335,536,70,68,536,34708,10.9,7,SPRING ISD,101,N,EE - 05
101919111,0,0,0,0,62,580,117,216,147,94,216,35454,10.4,8.5,SPRING ISD,101,N,EE - 05
101919112,0,0,0,0,257,172,286,400,136,80,400,34602,10.3,7.4,SPRING ISD,101,N,EE - 05
101919113,0,0,0,0,679,106,164,525,139,88,525,32247,7.9,4.2,SPRING ISD,101,N,EE - 05
101919114,0,0,0,0,377,150,282,522,95,94,522,31530,6.6,3,SPRING ISD,101,N,EE - 05
101920001,589,495,478,379,37,1375,249,142,263,120,142,38412,12.5,9.3,SPRING BRANCH ISD,101,N,09 - 12
101920003,727,539,428,341,203,631,1035,1014,99,217,1014,37891,12.8,9.1,SPRING BRANCH ISD,101,N,09 - 12
101920005,854,560,391,357,180,310,1531,1455,62,266,1455,39224,14.1,10.4,SPRING BRANCH ISD,101,N,09 - 12
101920006,580,532,521,407,96,1397,293,162,281,136,162,39931,15.4,12.4,SPRING BRANCH ISD,101,N,09 - 12
101920012,65,58,63,47,43,66,121,126,1,29,126,36234,11.1,6.2,SPRING BRANCH ISD,101,N,09 - 12
101920038,1,0,0,0,3,0,4,1,0,7,1,41522,17.8,11.6,SPRING BRANCH ISD,101,N,EE - 09
101920041,0,0,0,0,49,98,717,731,18,140,731,37038,12.2,9.5,SPRING BRANCH ISD,101,N,06 - 08
101920042,0,0,0,0,5,862,40,21,159,69,21,39532,15.1,11.2,SPRING BRANCH ISD,101,N,06 - 08
101920043,0,0,0,0,42,625,357,344,112,132,344,36775,12.3,9.6,SPRING BRANCH ISD,101,N,06 - 08
101920044,0,0,0,0,112,186,550,623,34,166,623,35219,9.9,7,SPRING BRANCH ISD,101,N,06 - 08
101920045,0,0,0,0,86,604,207,223,93,120,223,37349,12.6,9.3,SPRING BRANCH ISD,101,N,06 - 08
101920046,0,0,0,0,92,282,489,561,44,128,561,34649,9.8,7.6,SPRING BRANCH ISD,101,N,06 - 08
101920047,0,0,0,0,41,119,619,650,17,100,650,35121,8.9,6.4,SPRING BRANCH ISD,101,N,06 - 08
101920048,0,0,0,0,6,105,48,44,1,5,44,32217,5.8,2.5,SPRING BRANCH ISD,101,N,06 - 07
101920101,0,0,0,0,8,55,36,41,0,83,41,40336,15.8,11.5,SPRING BRANCH ISD,101,N,EE - 05
101920102,0,0,0,0,5,408,24,20,9,57,20,35163,10.2,6.8,SPRING BRANCH ISD,101,N,EE - 05
101920103,0,0,0,0,67,120,378,457,4,66,457,32643,6.3,3.3,SPRING BRANCH ISD,101,N,PK - 05
101920104,0,0,0,0,9,496,12,7,31,50,7,34950,9.1,7,SPRING BRANCH ISD,101,N,EE - 05
101920105,0,0,0,0,6,14,935,901,3,50,901,34027,8.6,4.9,SPRING BRANCH ISD,101,N,PK - 05
101920106,0,0,0,0,56,92,562,642,2,61,642,36072,10.8,8,SPRING BRANCH ISD,101,N,PK - 05
101920107,0,0,0,0,6,512,27,15,21,77,15,36552,11.5,8,SPRING BRANCH ISD,101,N,EE - 05
101920108,0,0,0,0,17,400,68,91,21,50,91,38284,13.1,10.7,SPRING BRANCH ISD,101,N,EE - 05
101920109,0,0,0,0,10,383,14,12,17,43,12,37380,12.5,9.1,SPRING BRANCH ISD,101,N,EE - 05
101920110,0,0,0,0,81,148,489,578,9,89,578,38157,13,9.6,SPRING BRANCH ISD,101,N,PK - 05
101920111,0,0,0,0,29,48,823,871,10,74,871,32724,6.5,3.4,SPRING BRANCH ISD,101,N,EE - 05
101920112,0,0,0,0,4,531,39,14,27,72,14,38361,13.2,9.7,SPRING BRANCH ISD,101,N,PK - 05
101920113,0,0,0,0,44,68,674,747,3,64,747,35143,9.4,4.8,SPRING BRANCH ISD,101,N,EE - 05
101920114,0,0,0,0,35,36,590,616,1,51,616,34945,8.9,5,SPRING BRANCH ISD,101,N,EE - 05
101920115,0,0,0,0,17,340,226,228,33,66,228,34138,7.9,5.8,SPRING BRANCH ISD,101,N,EE - 05
101920116,0,0,0,0,65,149,237,340,9,54,340,36257,10.7,7.2,SPRING BRANCH ISD,101,N,PK - 05
101920117,0,0,0,0,48,106,518,553,15,61,553,34315,7.9,5,SPRING BRANCH ISD,101,N,EE - 05
101920118,0,0,0,0,2,428,18,3,15,65,3,37922,13.1,8.3,SPRING BRANCH ISD,101,N,EE - 05
101920119,0,0,0,0,69,127,263,308,17,67,308,39208,14.5,8.8,SPRING BRANCH ISD,101,N,EE - 05
101920120,0,0,0,0,87,143,405,478,8,81,478,37673,12.5,9.8,SPRING BRANCH ISD,101,N,PK - 05
101920121,0,0,0,0,19,292,66,59,6,40,59,35366,9.2,7.4,SPRING BRANCH ISD,101,N,KG - 05
101920122,0,0,0,0,36,286,212,230,18,78,230,34699,8.6,6.4,SPRING BRANCH ISD,101,N,EE - 05
101920123,0,0,0,0,55,152,111,138,10,41,138,36618,11.5,9,SPRING BRANCH ISD,101,N,PK - 05
101920124,0,0,0,0,74,129,451,532,16,80,532,33730,7.3,5.3,SPRING BRANCH ISD,101,N,PK - 05
101920125,0,0,0,0,38,43,643,681,2,62,681,32463,6.4,2.6,SPRING BRANCH ISD,101,N,PK - 05
101920126,0,0,0,0,21,93,486,548,7,66,548,34549,8.3,6.1,SPRING BRANCH ISD,101,N,PK - 05
101921001,593,505,486,420,63,1759,149,114,152,154,114,34492,10.9,5.8,TOMBALL ISD,101,N,09 - 12
101921042,1,0,0,0,26,968,104,114,103,98,114,34851,11.6,6.8,TOMBALL ISD,101,N,07 - 09
101921102,0,0,0,0,6,583,23,72,21,59,72,34626,10.7,6.5,TOMBALL ISD,101,N,EE - 04
101921103,0,0,0,0,12,506,29,11,16,35,11,36957,15.3,9.8,TOMBALL ISD,101,N,KG - 04
101921104,6,2,4,3,5,43,9,21,0,5,21,36635,14.3,9.1,TOMBALL ISD,101,N,05 - 12
101921105,0,0,0,0,18,406,69,78,31,48,78,32829,8.6,4.4,TOMBALL ISD,101,N,05 - 06
101921106,1,0,0,0,27,489,35,77,35,61,77,34096,10.9,6.9,TOMBALL ISD,101,N,05 - 09
101921107,0,0,0,0,11,376,164,219,6,60,219,31149,6.5,2,TOMBALL ISD,101,N,EE - 04
101921108,0,0,0,0,84,547,103,280,12,95,280,33229,8.9,4.7,TOMBALL ISD,101,N,EE - 04
101924001,339,311,207,205,285,476,285,291,63,116,291,36571,13.4,8.8,SHELDON ISD,101,N,09 - 12
101924009,2,2,0,0,1,1,2,0,0,0,0,.,.,.,SHELDON ISD,101,N,09 - 10
101924041,0,0,0,0,169,327,170,295,66,94,295,33994,10.2,5.2,SHELDON ISD,101,N,07 - 08
101924101,0,0,0,0,98,286,74,217,28,41,217,34559,12.6,10.5,SHELDON ISD,101,N,KG - 04
101924102,0,0,0,0,13,232,333,411,32,85,411,36042,11.8,8.5,SHELDON ISD,101,N,EE - 04
101924104,0,0,0,0,234,263,191,430,38,63,430,37189,16.1,10.9,SHELDON ISD,101,N,PK - 04
101924106,0,0,0,0,147,285,170,345,48,95,345,33825,10.2,6.1,SHELDON ISD,101,N,05 - 06
101925001,235,196,151,172,1,711,37,77,57,90,77,33172,10.6,5.2,HUFFMAN ISD,101,N,09 - 12
101925003,4,0,0,0,0,7,0,2,0,2,2,.,.,.,HUFFMAN ISD,101,N,07 - 09
101925041,0,0,0,0,0,366,14,71,63,35,71,32383,10.1,5.4,HUFFMAN ISD,101,N,07 - 08
101925101,0,0,0,0,2,636,46,246,46,82,246,33652,12.9,8,HUFFMAN ISD,101,N,EE - 03
101925102,0,0,0,0,1,544,29,150,81,69,150,31918,9.7,5,HUFFMAN ISD,101,N,04 - 06
102901002,31,35,23,26,121,60,1,147,20,30,147,33351,13.6,4.7,KARNACK ISD,102,N,07 - 12
102901103,0,0,0,0,120,79,2,191,7,28,191,32295,13,9.6,KARNACK ISD,102,N,EE - 06
102902001,530,477,562,850,302,284,43,813,91,230,813,36335,15.3,10.7,MARSHALL ISD,102,N,09 - 12
102902002,32,31,23,55,89,75,15,59,0,39,59,35381,14.5,7.9,MARSHALL ISD,102,N,02 - 12
102902041,0,0,0,0,411,473,63,499,46,127,499,33550,11.9,8,MARSHALL ISD,102,N,07 - 08
102902042,0,0,0,0,204,217,15,256,66,53,256,36004,15.6,11.5,MARSHALL ISD,102,N,05 - 06
102902043,0,0,0,0,212,231,59,338,0,90,338,33801,13.5,10.3,MARSHALL ISD,102,N,05 - 06
102902101,0,0,0,0,187,8,3,185,21,19,185,33732,10.8,6.5,MARSHALL ISD,102,N,KG - 04
102902103,0,0,0,0,131,337,139,314,50,58,314,33278,11.5,6.9,MARSHALL ISD,102,N,KG - 04
102902106,0,0,0,0,209,89,28,298,14,45,298,34822,15.1,11.4,MARSHALL ISD,102,N,KG - 04
102902107,0,0,0,0,169,131,42,223,29,37,223,34689,14.5,10.9,MARSHALL ISD,102,N,KG - 04
102902108,0,0,0,0,140,271,19,198,30,51,198,31200,9.1,7.8,MARSHALL ISD,102,N,KG - 04
102902110,0,0,0,0,76,39,41,156,0,14,156,35477,14.8,4.3,MARSHALL ISD,102,N,EE - PK
102902116,0,0,0,0,156,161,21,240,25,32,240,33114,14.1,11.3,MARSHALL ISD,102,N,KG - 04
102903002,78,69,40,49,54,171,3,74,38,34,74,35459,15.9,8,WASKOM ISD,102,N,09 - 12
102903003,1,0,1,0,1,0,0,0,0,0,0,36080,16,13,WASKOM ISD,102,N,09 - 11
102903041,0,0,0,0,47,141,10,93,10,26,93,32119,11.5,5.9,WASKOM ISD,102,N,06 - 08
102903103,0,0,0,0,108,214,33,206,11,47,206,30448,12.3,8,WASKOM ISD,102,N,EE - 05
102904002,293,260,310,223,79,973,16,152,51,117,152,37029,15.4,9.1,HALLSVILLE ISD,102,N,09 - 12
102904041,0,0,0,0,35,590,15,111,28,50,111,34404,13.8,9.8,HALLSVILLE ISD,102,N,07 - 08
102904102,0,0,0,0,21,310,15,162,0,53,162,30199,10.1,7.6,HALLSVILLE ISD,102,N,EE - KG
102904104,0,0,0,0,30,508,15,152,15,62,152,33847,13.9,8.9,HALLSVILLE ISD,102,N,05 - 06
102904105,0,0,0,0,28,540,15,174,10,68,174,31061,11.8,8.3,HALLSVILLE ISD,102,N,01 - 02
102904106,0,0,0,0,30,544,18,174,10,50,174,31250,11.3,6.5,HALLSVILLE ISD,102,N,03 - 04
102905001,54,46,40,41,17,158,3,47,15,28,47,31760,11.8,6.9,HARLETON ISD,102,N,09 - 12
102905041,0,0,0,0,7,72,0,27,8,8,27,30833,11.6,7.7,HARLETON ISD,102,N,07 - 08
102905101,0,0,0,0,8,318,0,139,21,38,139,32055,13,7.5,HARLETON ISD,102,N,PK - 06
102906001,80,89,73,61,67,226,6,116,17,33,116,35251,14,8.7,ELYSIAN FIELDS ISD,102,N,09 - 12
102906041,0,0,0,0,60,216,7,122,33,38,122,32544,11.5,7.4,ELYSIAN FIELDS ISD,102,N,06 - 08
102906101,0,0,0,0,89,284,14,187,35,52,187,34638,14.2,10,ELYSIAN FIELDS ISD,102,N,EE - 05
103901001,12,12,9,11,0,135,15,56,0,13,56,31407,13,5.9,CHANNING ISD,103,N,KG - 12
103902001,16,15,18,7,1,145,31,91,17,31,91,31422,12.7,6.7,HARTLEY ISD,103,N,KG - 12
104901001,68,52,51,54,15,224,98,179,52,59,179,32191,14.6,7,HASKELL CISD,104,N,07 - 12
104901101,0,0,0,0,22,201,139,257,36,90,257,33059,16.6,12.2,HASKELL CISD,104,N,EE - 06
104902001,12,16,20,12,15,90,67,128,18,29,128,31311,13.3,6.6,ROCHESTER ISD,104,N,EE - 12
104903001,11,18,18,15,1,145,53,109,24,30,109,34268,16,11.1,RULE ISD,104,N,EE - 12
104907001,14,9,20,11,0,123,13,77,9,40,77,30131,13.1,6.3,PAINT CREEK ISD,104,N,KG - 12
105902001,500,488,437,334,101,620,1021,536,244,277,536,35933,13.8,8.8,SAN MARCOS CONS ISD,105,N,09 - 12
105902002,0,8,33,31,2,19,51,15,2,5,15,41656,18,8.4,SAN MARCOS CONS ISD,105,N,10 - 12
105902003,22,21,3,0,15,14,31,41,0,25,41,41705,25,4,SAN MARCOS CONS ISD,105,N,06 - 11
105902041,0,0,0,0,28,167,360,293,95,112,293,33334,10,6.3,SAN MARCOS CONS ISD,105,N,02 - 08
105902043,0,0,0,0,17,176,301,239,115,98,239,32383,9.9,6.2,SAN MARCOS CONS ISD,105,N,07 - 08
105902101,0,0,0,0,15,158,425,390,28,89,390,33321,11,8,SAN MARCOS CONS ISD,105,N,KG - 04
105902102,0,0,0,0,51,236,373,369,46,107,369,35408,13.7,9.8,SAN MARCOS CONS ISD,105,N,KG - 04
105902103,0,0,0,0,21,197,480,369,40,100,369,35738,15.1,10.8,SAN MARCOS CONS ISD,105,N,KG - 04
105902104,0,0,0,0,28,56,273,297,0,54,297,33645,11.1,7.1,SAN MARCOS CONS ISD,105,N,EE - PK
105902105,0,0,0,0,48,207,394,441,26,86,441,33068,10.5,7.2,SAN MARCOS CONS ISD,105,N,KG - 04
105902107,0,0,0,0,53,331,640,569,168,233,569,34031,12.2,7.6,SAN MARCOS CONS ISD,105,N,05 - 06
105904001,323,203,195,173,7,818,58,89,83,134,89,32564,13.5,5.7,DRIPPING SPRINGS ISD,105,N,09 - 12
105904041,0,0,0,0,6,716,75,76,87,134,76,30045,9.7,4.2,DRIPPING SPRINGS ISD,105,N,06 - 08
105904101,0,0,0,0,5,730,79,103,16,78,103,30835,10.6,5.4,DRIPPING SPRINGS ISD,105,N,EE - 03
105904102,0,0,0,0,7,427,46,60,44,77,60,32660,12.7,7.6,DRIPPING SPRINGS ISD,105,N,04 - 05
105905001,149,154,127,105,5,499,29,46,52,77,46,30442,10.3,2.9,WIMBERLEY ISD,105,N,09 - 12
105905041,0,0,0,0,5,361,24,48,42,49,48,30762,11.6,4.5,WIMBERLEY ISD,105,N,06 - 08
105905101,0,0,0,0,6,325,24,67,30,63,67,33562,14.9,6.2,WIMBERLEY ISD,105,N,03 - 05
105905102,0,0,0,0,4,255,36,90,13,27,90,33367,15.2,5.8,WIMBERLEY ISD,105,N,EE - 02
105906001,590,481,434,352,48,1054,743,456,174,279,456,32828,11.5,6,HAYS CONS ISD,105,N,07 - 12
105906002,8,9,1,1,0,13,12,12,0,10,12,34184,15.8,4.2,HAYS CONS ISD,105,N,07 - 12
105906041,0,0,0,0,31,577,449,346,116,162,346,33298,12.7,6.3,HAYS CONS ISD,105,N,07 - 08
105906101,0,0,0,0,19,289,358,341,7,73,341,30721,10,6.2,HAYS CONS ISD,105,N,EE - 03
105906102,0,0,0,0,6,212,57,42,4,29,42,32722,12.1,8,HAYS CONS ISD,105,N,EE - 01
105906103,0,0,0,0,20,225,469,530,22,89,530,29799,9,5.4,HAYS CONS ISD,105,N,EE - 03
105906104,0,0,0,0,10,234,265,212,55,88,212,35455,15.5,9,HAYS CONS ISD,105,N,04 - 06
105906105,0,0,0,0,20,520,364,322,74,141,322,32007,12,6.5,HAYS CONS ISD,105,N,04 - 06
105906106,0,0,0,0,7,201,63,36,13,26,36,30284,9.7,6.7,HAYS CONS ISD,105,N,02 - 03
106901001,61,62,57,64,0,197,46,32,25,35,32,38133,18.1,10.9,CANADIAN ISD,106,N,09 - 12
106901002,4,1,0,0,0,4,2,1,0,1,1,27131,5,3,CANADIAN ISD,106,N,08 - 10
106901003,64,13,1,0,32,22,40,0,0,25,0,36264,7.9,4.9,CANADIAN ISD,106,N,05 - 11
106901041,0,0,0,0,1,96,31,41,19,18,41,37253,15.5,9.5,CANADIAN ISD,106,N,07 - 08
106901101,0,0,0,0,0,108,36,59,17,28,59,35650,15.1,9.4,CANADIAN ISD,106,N,04 - 06
106901103,0,0,0,0,0,147,57,93,3,26,93,38495,19.8,14.1,CANADIAN ISD,106,N,EE - 03
107901001,319,236,218,210,166,667,143,189,64,126,189,31794,12.9,7.8,ATHENS ISD,107,N,09 - 12
107901002,2,10,10,3,1,20,4,0,0,0,0,.,.,.,ATHENS ISD,107,N,09 - 12
107901041,0,0,0,0,94,380,88,192,25,66,192,32374,13.9,8.3,ATHENS ISD,107,N,07 - 08
107901102,0,0,0,0,94,278,110,264,9,24,264,32001,14,9.3,ATHENS ISD,107,N,02 - 03
107901103,0,0,0,0,84,318,125,250,35,72,250,32155,13.9,8.5,ATHENS ISD,107,N,04 - 05
107901104,0,0,0,0,129,306,137,336,1,26,336,32719,13.8,9.7,ATHENS ISD,107,N,EE - 01
107901105,0,0,0,0,39,145,50,113,6,28,113,30906,11.7,8.5,ATHENS ISD,107,N,06 - 06
107902001,222,182,148,141,63,600,24,165,35,141,165,34569,12.9,6.8,BROWNSBORO ISD,107,N,09 - 12
107902002,0,4,2,10,1,14,1,0,0,0,0,.,.,.,BROWNSBORO ISD,107,N,10 - 12
107902041,0,0,0,0,28,320,27,136,26,55,136,32165,11.4,7.4,BROWNSBORO ISD,107,N,07 - 08
107902101,0,0,0,0,62,331,38,232,0,42,232,33091,14.7,11.3,BROWNSBORO ISD,107,N,PK - 03
107902103,0,0,0,0,43,404,16,190,20,37,190,33207,14.8,11.5,BROWNSBORO ISD,107,N,PK - 05
107902104,0,0,2,0,38,345,27,185,29,73,185,29129,8.1,5.9,BROWNSBORO ISD,107,N,EE - 11
107904001,54,60,37,32,3,173,5,56,20,44,56,30544,9.2,3.5,CROSS ROADS ISD,107,N,09 - 12
107904002,0,2,1,0,0,3,0,0,0,0,0,.,.,.,CROSS ROADS ISD,107,N,10 - 11
107904041,0,0,0,0,2,144,5,47,18,30,47,33741,12.9,7,CROSS ROADS ISD,107,N,06 - 08
107904101,0,0,0,0,6,265,8,118,20,44,118,31064,11,7.7,CROSS ROADS ISD,107,N,PK - 05
107905001,98,115,85,70,9,347,10,134,34,84,134,31201,10.3,4.7,EUSTACE ISD,107,N,09 - 12
107905101,0,0,0,0,5,387,19,273,7,78,273,30618,9.6,7.4,EUSTACE ISD,107,N,PK - 02
107905102,0,0,0,0,3,308,12,162,28,94,162,32746,14,8.1,EUSTACE ISD,107,N,06 - 08
107905103,0,0,0,0,5,321,17,193,34,73,193,30625,10.7,5.9,EUSTACE ISD,107,N,03 - 05
107906001,102,85,86,68,52,272,13,129,20,64,129,30860,11.4,5.3,MALAKOFF ISD,107,N,06 - 12
107906003,2,1,1,0,0,6,0,1,0,1,1,37934,19.3,7.5,MALAKOFF ISD,107,N,07 - 11
107906041,0,0,0,0,35,232,12,133,21,65,133,29620,10.7,5.7,MALAKOFF ISD,107,N,06 - 08
107906102,0,0,0,0,78,461,40,361,40,74,361,28594,9.4,5.4,MALAKOFF ISD,107,N,PK - 05
107907001,27,25,17,23,56,241,29,157,39,43,157,26892,7.4,3.4,TRINIDAD ISD,107,N,EE - 12
107907002,1,2,1,2,2,4,0,0,0,1,0,.,.,.,TRINIDAD ISD,107,N,09 - 12
107908101,0,0,0,0,2,132,13,76,6,25,76,30997,11.9,8.3,MURCHISON ISD,107,N,KG - 08
107910001,33,32,37,31,19,185,3,53,22,29,53,33540,16.7,10.2,LA POYNOR ISD,107,N,07 - 12
107910002,0,1,1,2,0,4,0,0,0,0,0,.,.,.,LA POYNOR ISD,107,N,10 - 12
107910101,0,0,0,0,28,210,10,95,22,33,95,33736,17.7,9.5,LA POYNOR ISD,107,N,KG - 06
108801001,57,69,51,30,0,20,222,82,0,0,82,17608,3.7,0.8,ONE STOP MULTISERVICE CHARTER SCHO,108,Y,EE - 12
108802001,69,37,9,8,0,3,120,123,0,0,123,24115,2.3,0,TECHNOLOGY EDUCATION CHARTER HIGH,108,Y,09 - 12
108902001,924,523,485,387,2,42,2272,1800,155,194,1800,31779,9.2,5.9,DONNA ISD,108,N,09 - 12
108902003,0,1,0,0,0,0,3,1,0,2,1,.,.,.,DONNA ISD,108,N,08 - 10
108902044,0,0,0,0,2,17,1034,862,162,106,862,31747,9.7,6.9,DONNA ISD,108,N,06 - 08
108902045,0,0,0,0,1,17,1033,936,170,106,936,30596,7.7,5.2,DONNA ISD,108,N,06 - 08
108902102,0,0,0,0,1,2,509,421,47,34,421,33263,10.5,9,DONNA ISD,108,N,EE - 05
108902103,0,0,0,0,0,17,489,463,67,51,463,31486,9.1,7.8,DONNA ISD,108,N,KG - 05
108902104,0,0,0,0,0,2,604,576,50,57,576,30914,9.1,8.6,DONNA ISD,108,N,PK - 05
