,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,county_num,charter,grade_span
116905104,0,0,0,0,131,147,57,263,7,60,263,25683,5.5,4,GREENVILLE ISD,116,N,EE - 04
116905105,0,0,0,0,160,46,121,307,3,25,307,30548,11.6,7.8,GREENVILLE ISD,116,N,EE - 04
116905106,0,0,0,0,59,213,25,134,31,23,134,34252,17.6,15.4,GREENVILLE ISD,116,N,KG - 04
116905107,0,0,0,0,131,303,41,280,28,53,280,32269,14.2,10.4,GREENVILLE ISD,116,N,KG - 04
116905108,0,0,0,0,215,481,113,430,82,108,430,30251,11.5,8.7,GREENVILLE ISD,116,N,05 - 06
116906001,58,42,58,41,4,187,6,41,19,54,41,28747,11.7,5.5,LONE OAK ISD,116,N,09 - 12
116906041,0,0,0,0,7,178,13,67,23,46,67,25989,8.5,3.1,LONE OAK ISD,116,N,05 - 08
116906101,0,0,0,0,1,262,8,86,12,55,86,29659,12,7.8,LONE OAK ISD,116,N,EE - 04
116908001,210,191,164,133,3,654,37,125,57,107,125,29070,9,3.8,QUINLAN ISD,116,N,09 - 12
116908041,0,0,0,0,8,623,45,228,38,132,228,28419,9,4,QUINLAN ISD,116,N,04 - 08
116908101,0,0,0,0,2,404,34,237,27,120,237,28015,8.6,5.2,QUINLAN ISD,116,N,04 - 05
116908102,0,0,0,0,2,574,31,356,30,116,356,26517,7,4.2,QUINLAN ISD,116,N,01 - 03
116908103,0,0,0,0,0,237,4,159,0,22,159,31755,11.9,7.2,QUINLAN ISD,116,N,EE - KG
116909001,56,42,40,35,20,146,4,42,16,43,42,31954,13.2,6.8,WOLFE CITY ISD,116,N,09 - 12
116909041,0,0,0,0,2,103,3,38,16,21,38,30429,16.7,8.6,WOLFE CITY ISD,116,N,07 - 08
116909101,0,0,0,0,30,278,9,164,41,50,164,29131,10.9,6.3,WOLFE CITY ISD,116,N,PK - 06
116910001,28,36,24,17,0,141,8,32,12,39,32,27177,8,4.6,CAMPBELL ISD,116,N,07 - 12
116910101,0,0,0,0,2,150,4,36,13,22,36,27980,9.5,5.8,CAMPBELL ISD,116,N,KG - 06
116915001,30,36,31,39,1,205,11,48,33,52,48,33574,12.6,7.6,BLAND ISD,116,N,07 - 12
116915101,0,0,0,0,3,208,13,74,32,39,74,29181,10.2,5.8,BLAND ISD,116,N,EE - 06
116916001,41,43,36,20,4,193,2,91,22,51,91,26671,9,4,BOLES ISD,116,N,07 - 12
116916002,5,3,0,2,0,16,0,4,0,5,4,0,0,0,BOLES ISD,116,N,06 - 12
116916101,0,0,0,0,0,224,17,135,5,37,135,23452,5.3,2.3,BOLES ISD,116,N,PK - 06
117901001,291,235,233,220,36,744,189,119,72,102,119,32016,13.1,8.4,BORGER ISD,117,N,09 - 12
117901002,8,7,8,10,2,27,4,0,0,11,0,.,.,.,BORGER ISD,117,N,09 - 12
117901041,0,0,0,0,43,774,211,304,84,122,304,31562,11.7,8.9,BORGER ISD,117,N,05 - 08
117901104,0,0,0,0,27,135,175,239,6,34,239,29835,10.6,6.9,BORGER ISD,117,N,KG - 04
117901105,0,0,0,0,17,307,144,216,3,28,216,32063,13,9.1,BORGER ISD,117,N,PK - 04
117901106,0,0,0,0,8,378,63,134,23,47,134,27933,7.5,5.9,BORGER ISD,117,N,EE - 04
117903001,115,101,86,90,4,368,17,54,0,48,54,31261,12.8,7.3,SANFORD ISD,117,N,09 - 12
117903002,4,8,4,3,0,19,0,3,0,7,3,32624,11.3,1.7,SANFORD ISD,117,N,09 - 12
117903041,0,0,0,0,1,279,14,57,19,36,57,28888,11.6,6.6,SANFORD ISD,117,N,06 - 08
117903101,0,0,0,0,0,498,22,191,20,95,191,29973,11.2,8.1,SANFORD ISD,117,N,EE - 05
117904001,79,64,61,57,2,222,34,70,0,39,70,34235,15,8.9,PLEMONS-STINNETT-PHILLIPS CONS ISD,117,N,09 - 12
117904041,0,0,0,0,0,146,26,80,9,37,80,32538,14.1,8.6,PLEMONS-STINNETT-PHILLIPS CONS ISD,117,N,06 - 08
117904101,0,0,0,0,0,281,48,212,0,48,212,32336,14,11.5,PLEMONS-STINNETT-PHILLIPS CONS ISD,117,N,EE - 05
117907101,0,0,0,0,2,72,10,61,5,15,61,26302,5.5,3.1,SPRING CREEK ISD,117,N,PK - 06
118902001,28,28,28,20,1,150,55,76,40,34,76,33619,12.2,5.4,IRION CO ISD,118,N,06 - 12
118902101,0,0,0,0,1,122,51,76,17,29,76,33959,10.4,5.9,IRION CO ISD,118,N,PK - 05
119901001,21,20,18,18,1,229,13,141,16,40,141,26982,7.9,3.1,BRYSON ISD,119,N,EE - 12
119902001,87,90,77,73,8,291,25,60,54,67,60,31792,11.6,5,JACKSBORO ISD,119,N,09 - 12
119902002,4,0,3,3,0,10,0,2,0,2,2,25985,5,1.5,JACKSBORO ISD,119,N,09 - 12
119902041,0,0,0,0,6,248,27,94,39,56,94,29693,11,6.5,JACKSBORO ISD,119,N,06 - 08
119902101,0,0,0,0,8,466,64,230,53,85,230,31968,12.4,7.7,JACKSBORO ISD,119,N,EE - 05
119903001,45,34,29,22,0,183,7,61,17,22,61,28755,8.4,4,PERRIN-WHITT CONS ISD,119,N,07 - 12
119903101,0,0,0,0,0,215,7,89,15,16,89,26984,6.8,4.9,PERRIN-WHITT CONS ISD,119,N,EE - 06
120901001,136,99,110,89,53,272,108,113,31,70,113,32157,14.8,9.9,EDNA ISD,120,N,09 - 12
120901002,12,4,2,2,11,5,13,22,0,9,22,28238,9,0.7,EDNA ISD,120,N,06 - 12
120901042,0,0,0,0,50,243,127,177,38,59,177,28784,10.2,4.1,EDNA ISD,120,N,06 - 08
120901101,0,0,0,0,50,222,120,170,16,35,170,30208,13.2,10.3,EDNA ISD,120,N,03 - 05
120901102,1,0,1,0,10,32,18,51,0,20,51,35975,17.7,14.3,EDNA ISD,120,N,EE - 11
120901103,0,0,0,0,58,223,146,231,11,46,231,33557,15.2,12.7,EDNA ISD,120,N,KG - 02
120902001,56,57,55,51,14,223,103,130,50,49,130,31663,13.4,6.2,GANADO ISD,120,N,07 - 12
120902101,0,0,0,0,15,201,152,219,24,23,219,31536,14.5,11.7,GANADO ISD,120,N,EE - 06
120905001,97,75,89,64,6,262,57,74,40,42,74,31531,11.2,7.5,INDUSTRIAL ISD,120,N,09 - 12
120905041,0,0,0,0,6,219,42,65,37,36,65,31045,10.5,7.6,INDUSTRIAL ISD,120,N,06 - 08
120905101,0,0,0,0,2,168,11,41,9,26,41,32054,11,8.6,INDUSTRIAL ISD,120,N,EE - 05
120905102,0,0,0,0,0,81,28,47,7,13,47,32264,13.2,9.1,INDUSTRIAL ISD,120,N,EE - 05
120905103,0,0,0,0,4,50,21,29,5,6,29,36387,17,13.6,INDUSTRIAL ISD,120,N,KG - 05
121902001,31,19,11,16,21,110,0,75,3,26,75,30254,12.4,4.4,BROOKELAND ISD,121,N,07 - 12
121902101,0,0,0,0,21,162,2,104,6,24,104,28656,10.5,8.5,BROOKELAND ISD,121,N,PK - 06
121903001,170,142,120,100,28,496,6,122,60,90,122,33263,13,8.4,BUNA ISD,121,N,09 - 12
121903041,0,0,0,0,34,492,12,184,51,118,184,29833,10.7,6.6,BUNA ISD,121,N,05 - 08
121903101,0,0,0,0,22,609,5,310,29,85,310,32428,15.5,12.8,BUNA ISD,121,N,EE - 04
121904001,324,221,212,204,369,551,38,345,0,162,345,34089,14.3,10.3,JASPER ISD,121,N,09 - 12
121904043,0,0,0,0,329,499,60,412,65,142,412,31161,11.8,7.5,JASPER ISD,121,N,06 - 08
121904103,0,0,0,0,452,416,45,610,46,95,610,31000,12.6,8.8,JASPER ISD,121,N,EE - 02
121904104,0,0,0,0,311,405,51,428,51,107,428,32614,14.7,9,JASPER ISD,121,N,03 - 05
121905001,126,138,122,104,87,396,7,154,38,88,154,33251,12.4,7.7,KIRBYVILLE ISD,121,N,09 - 12
121905041,0,0,0,0,44,189,6,79,14,40,79,30362,9.8,8.3,KIRBYVILLE ISD,121,N,07 - 08
121905103,0,0,0,0,140,725,16,493,9,140,493,30407,11.8,7.9,KIRBYVILLE ISD,121,N,EE - 06
121906001,45,41,30,27,0,142,1,26,13,22,26,33331,12.5,6.4,EVADALE ISD,121,N,09 - 12
121906101,0,0,0,0,0,289,0,81,43,37,81,32665,13.4,8.8,EVADALE ISD,121,N,EE - 08
122901001,30,23,28,17,0,94,44,33,24,12,33,28098,10.2,4.5,FT DAVIS ISD,122,N,07 - 12
122901002,40,14,7,0,17,32,17,0,0,70,0,27482,6.7,3.7,FT DAVIS ISD,122,N,07 - 11
122901101,0,0,0,0,0,78,55,25,9,15,25,31413,13.1,9.2,FT DAVIS ISD,122,N,EE - 06
122902001,2,4,10,3,0,23,28,32,9,12,32,28208,11.3,8.5,VALENTINE ISD,122,N,KG - 12
123905001,495,420,371,335,18,1483,77,107,259,207,107,33097,15.4,10.7,NEDERLAND ISD,123,N,09 - 12
123905041,0,0,0,0,19,733,35,142,104,131,142,32246,14.4,11.6,NEDERLAND ISD,123,N,05 - 08
123905042,0,0,0,0,5,872,32,133,86,164,133,29762,11.8,8.5,NEDERLAND ISD,123,N,05 - 08
123905101,0,0,0,0,1,489,23,92,48,102,92,32607,15.5,12.2,NEDERLAND ISD,123,N,EE - 04
123905102,0,0,0,0,0,408,22,117,29,77,117,33742,17.5,14.8,NEDERLAND ISD,123,N,EE - 04
123905103,0,0,0,0,13,458,20,61,42,65,61,31459,13.9,10.2,NEDERLAND ISD,123,N,EE - 04
123905104,0,0,0,0,5,506,19,61,10,106,61,29467,10.7,8,NEDERLAND ISD,123,N,EE - 04
123907001,111,120,91,67,272,383,14,273,7,67,273,33770,15,11.2,PORT ARTHUR ISD,123,N,06 - 12
123907002,594,415,363,204,658,311,356,1001,37,118,1001,33556,14.7,10.3,PORT ARTHUR ISD,123,N,09 - 12
123907003,322,269,226,171,961,3,7,559,19,75,559,33037,15.2,11.6,PORT ARTHUR ISD,123,N,09 - 12
123907005,47,12,7,3,89,8,9,87,0,9,87,31163,15.2,12.3,PORT ARTHUR ISD,123,N,06 - 12
123907041,0,0,0,0,510,138,318,924,7,91,924,30797,10.8,7.7,PORT ARTHUR ISD,123,N,06 - 08
123907043,0,0,0,0,879,83,33,759,55,71,759,30353,12.4,9.2,PORT ARTHUR ISD,123,N,06 - 08
123907102,0,0,0,0,457,4,8,452,6,51,452,32352,13.6,10.8,PORT ARTHUR ISD,123,N,PK - 05
123907103,0,0,0,0,436,162,103,576,5,45,576,31649,11,8.3,PORT ARTHUR ISD,123,N,PK - 05
123907104,0,0,0,0,442,42,446,829,78,29,829,31252,12.5,10.1,PORT ARTHUR ISD,123,N,PK - 05
123907105,0,0,0,0,394,60,145,753,5,35,753,32261,12.6,11.3,PORT ARTHUR ISD,123,N,PK - 05
123907106,0,0,0,0,92,177,12,183,7,62,183,34117,15.6,14.9,PORT ARTHUR ISD,123,N,PK - 05
123907108,0,0,0,0,441,93,134,703,3,59,703,30065,9.9,7.4,PORT ARTHUR ISD,123,N,PK - 05
123907109,0,0,0,0,283,251,100,464,17,38,464,34675,14.3,12,PORT ARTHUR ISD,123,N,PK - 05
123907110,0,0,0,0,505,49,19,480,71,23,480,30058,10,8.5,PORT ARTHUR ISD,123,N,PK - 05
123907111,0,0,0,0,268,25,31,129,0,54,129,30419,9.8,6.6,PORT ARTHUR ISD,123,N,EE - KG
123907113,0,0,0,1,160,143,2,197,15,21,197,37548,19.6,17.4,PORT ARTHUR ISD,123,N,PK - 12
123907114,3,1,2,4,10,12,4,0,0,27,0,36046,16.6,15.8,PORT ARTHUR ISD,123,N,EE - 12
123908001,489,414,409,368,9,1566,81,68,168,119,68,33988,14.3,8.9,PORT NECHES-GROVES ISD,123,N,09 - 12
123908002,4,2,3,2,0,12,1,0,0,0,0,29083,10.3,0,PORT NECHES-GROVES ISD,123,N,06 - 12
123908041,0,0,0,0,0,598,37,68,59,61,68,31617,11.7,8.1,PORT NECHES-GROVES ISD,123,N,06 - 08
123908042,0,0,0,0,3,634,26,96,78,63,96,31881,13,9.4,PORT NECHES-GROVES ISD,123,N,06 - 08
123908101,0,0,0,0,2,391,25,71,38,49,71,31255,12.9,9.4,PORT NECHES-GROVES ISD,123,N,04 - 05
123908102,0,0,0,0,1,350,18,54,43,47,54,30330,11.5,8.2,PORT NECHES-GROVES ISD,123,N,04 - 05
123908103,0,0,0,0,7,328,12,44,12,51,44,34093,17.2,14,PORT NECHES-GROVES ISD,123,N,KG - 03
123908104,0,0,0,0,4,370,31,57,24,43,57,32907,15.4,12.9,PORT NECHES-GROVES ISD,123,N,KG - 03
123908105,0,0,0,0,1,327,9,56,42,42,56,33219,16.3,13.1,PORT NECHES-GROVES ISD,123,N,KG - 03
123908107,0,0,0,0,0,318,21,97,16,29,97,33302,17.6,14.6,PORT NECHES-GROVES ISD,123,N,KG - 03
123908110,0,0,0,0,1,96,14,78,0,45,78,28272,7.9,5.4,PORT NECHES-GROVES ISD,123,N,EE - PK
123910001,68,745,515,355,1385,164,100,925,56,249,925,33724,14,10.9,BEAUMONT ISD,123,N,09 - 12
123910003,629,4,0,0,494,94,31,384,32,100,384,32851,13.7,10.4,BEAUMONT ISD,123,N,09 - 10
123910006,38,13,6,7,120,8,1,96,1,28,96,28999,7.1,3.8,BEAUMONT ISD,123,N,06 - 12
123910007,905,7,0,0,514,305,57,427,38,118,427,33936,15.7,11.4,BEAUMONT ISD,123,N,09 - 10
123910008,40,841,616,501,1014,828,88,616,167,236,616,34679,16.2,13,BEAUMONT ISD,123,N,09 - 12
123910010,3,0,5,8,12,6,2,11,0,20,11,34403,14.2,13.8,BEAUMONT ISD,123,N,07 - 12
123910011,1,0,0,0,2,0,0,2,0,0,2,.,.,.,BEAUMONT ISD,123,N,08 - 09
123910041,0,0,0,0,507,201,23,449,65,138,449,34501,14.7,11.3,BEAUMONT ISD,123,N,06 - 08
123910042,0,0,0,0,487,13,13,456,40,86,456,32145,13.4,8.9,BEAUMONT ISD,123,N,06 - 08
123910043,0,0,0,0,369,15,61,415,31,98,415,34878,15.5,12.2,BEAUMONT ISD,123,N,06 - 08
123910045,1,0,0,0,422,80,47,478,23,105,478,32079,12.4,9.6,BEAUMONT ISD,123,N,06 - 09
123910046,3,0,0,0,333,399,19,261,103,102,261,34392,15.8,11.9,BEAUMONT ISD,123,N,06 - 09
123910047,0,0,0,0,564,201,25,455,138,86,455,31765,12.3,9.4,BEAUMONT ISD,123,N,06 - 08
123910048,0,0,0,0,318,306,107,354,79,110,354,31218,10.8,8,BEAUMONT ISD,123,N,06 - 08
123910101,0,0,0,0,258,586,58,288,93,110,288,34085,14.6,12.8,BEAUMONT ISD,123,N,EE - 05
123910102,0,0,0,0,290,125,17,309,32,55,309,32178,12,9.1,BEAUMONT ISD,123,N,KG - 05
123910103,0,0,0,0,439,2,0,379,30,82,379,33020,12.6,10.1,BEAUMONT ISD,123,N,KG - 05
123910104,0,0,0,0,278,303,86,391,56,70,391,33785,15,11.3,BEAUMONT ISD,123,N,EE - 05
123910105,0,0,0,0,59,311,14,51,79,44,51,35193,16.4,14.2,BEAUMONT ISD,123,N,PK - 05
123910107,0,0,0,0,256,3,4,253,9,49,253,35147,17.7,14.4,BEAUMONT ISD,123,N,EE - 05
123910108,0,0,0,0,419,12,10,341,29,52,341,29465,9.3,8,BEAUMONT ISD,123,N,KG - 05
123910109,0,0,0,0,297,73,30,328,9,62,328,33260,14.2,9.2,BEAUMONT ISD,123,N,EE - 05
123910110,0,0,0,0,163,13,194,379,28,38,379,30749,10,8.1,BEAUMONT ISD,123,N,KG - 05
123910111,0,0,0,0,484,3,2,464,20,69,464,31503,10.5,9,BEAUMONT ISD,123,N,KG - 05
123910112,0,0,0,0,254,416,28,273,74,134,273,35505,18.2,15.4,BEAUMONT ISD,123,N,EE - 05
123910113,0,0,0,0,443,25,11,414,12,63,414,30913,12.3,10.6,BEAUMONT ISD,123,N,KG - 05
123910114,0,0,0,0,611,16,51,669,14,49,669,32056,11.9,7.5,BEAUMONT ISD,123,N,EE - 05
123910115,0,0,0,0,331,22,46,399,14,39,399,30498,10.7,8.3,BEAUMONT ISD,123,N,KG - 05
123910117,0,0,0,0,279,6,3,254,13,38,254,33069,13.6,11.6,BEAUMONT ISD,123,N,EE - 05
123910118,0,0,0,0,104,413,21,94,99,67,94,33284,13.9,10.7,BEAUMONT ISD,123,N,EE - 05
123910119,0,0,0,0,409,11,30,460,0,4,460,29397,8.4,7.1,BEAUMONT ISD,123,N,PK - PK
123910123,0,0,0,0,384,73,53,384,20,83,384,32741,12.5,9.6,BEAUMONT ISD,123,N,EE - 05
123910125,0,0,0,0,767,89,73,830,20,136,830,31150,10.8,8,BEAUMONT ISD,123,N,EE - 06
123913001,18,16,9,12,11,168,4,0,17,43,0,33733,13.9,10.4,SABINE PASS ISD,123,N,EE - 12
123914001,177,152,160,133,29,568,17,78,3,74,78,31986,13.7,8.5,HAMSHIRE-FANNETT ISD,123,N,09 - 12
123914041,0,0,0,0,26,443,18,104,32,58,104,28962,11.2,6.6,HAMSHIRE-FANNETT ISD,123,N,06 - 08
123914101,0,0,0,0,56,609,46,243,26,110,243,29434,11.3,8.1,HAMSHIRE-FANNETT ISD,123,N,EE - 04
123914102,0,0,0,0,14,131,12,46,9,20,46,31883,12.7,10.8,HAMSHIRE-FANNETT ISD,123,N,05 - 05
124901001,101,96,88,71,0,16,340,246,48,43,246,30533,10.1,5.6,JIM HOGG COUNTY ISD,124,N,09 - 12
124901003,0,0,0,0,0,0,3,0,1,0,0,.,.,.,JIM HOGG COUNTY ISD,124,N,06 - 08
124901041,0,0,0,0,0,14,307,218,43,49,218,33441,14.4,12.1,JIM HOGG COUNTY ISD,124,N,06 - 08
124901101,0,0,0,0,1,22,541,449,38,68,449,32937,14.1,11.3,JIM HOGG COUNTY ISD,124,N,EE - 05
125901001,0,452,377,337,11,240,913,455,137,96,455,30533,11.1,11,ALICE ISD,125,N,10 - 12
125901041,0,0,0,0,1,102,399,250,102,33,250,29016,10.2,10.1,ALICE ISD,125,N,06 - 07
125901042,0,0,0,0,3,36,408,350,42,65,350,29913,10.9,10.7,ALICE ISD,125,N,06 - 07
125901043,515,0,0,0,12,171,816,525,140,81,525,29666,10.3,10.1,ALICE ISD,125,N,08 - 09
125901101,0,0,0,0,1,102,234,157,47,18,157,29749,10.1,9.9,ALICE ISD,125,N,KG - 05
125901102,0,0,0,0,1,7,202,185,14,23,185,32537,14,14,ALICE ISD,125,N,KG - 05
125901103,0,0,0,0,0,28,372,344,24,54,344,32257,13.8,13.8,ALICE ISD,125,N,EE - 05
125901104,0,0,0,0,1,57,408,372,34,46,372,30090,10.7,10.5,ALICE ISD,125,N,KG - 05
125901105,0,0,0,0,9,11,386,355,29,45,355,32865,15.5,15.5,ALICE ISD,125,N,KG - 05
125901106,0,0,0,0,3,12,375,330,46,38,330,34430,16.9,16.9,ALICE ISD,125,N,KG - 05
125901107,0,0,0,0,3,135,472,356,96,56,356,31384,12.8,12.6,ALICE ISD,125,N,KG - 05
125902001,48,38,36,36,0,16,142,89,23,20,89,32268,10.5,6.3,BEN BOLT-PALITO BLANCO ISD,125,N,09 - 12
125902041,0,0,0,0,0,13,180,104,26,23,104,35145,12.6,7.9,BEN BOLT-PALITO BLANCO ISD,125,N,PK - 08
125902101,0,0,0,0,0,16,204,102,18,34,102,32928,12.2,8.8,BEN BOLT-PALITO BLANCO ISD,125,N,EE - 04
125903001,106,117,86,81,2,181,207,177,46,52,177,34476,13.5,7.9,ORANGE GROVE ISD,125,N,09 - 12
125903041,0,0,0,0,2,145,200,217,45,48,217,33348,12.5,4.8,ORANGE GROVE ISD,125,N,06 - 08
125903101,0,0,1,0,3,173,266,344,7,38,344,33326,14.4,10.5,ORANGE GROVE ISD,125,N,PK - 11
125903102,0,0,0,0,1,75,134,137,24,26,137,29561,11.4,6.1,ORANGE GROVE ISD,125,N,04 - 05
125905001,89,67,69,52,0,46,230,135,13,28,135,29226,12.3,6.2,PREMONT ISD,125,N,09 - 12
125905041,0,0,0,0,0,33,287,200,20,36,200,29163,12,8.4,PREMONT ISD,125,N,05 - 08
125905101,0,0,0,0,0,32,357,204,0,32,204,31033,14.5,9.5,PREMONT ISD,125,N,EE - 04
125906101,0,0,0,0,0,34,81,51,14,10,51,29605,10.4,8.7,LA GLORIA ISD,125,N,KG - 06
126901001,248,224,173,140,30,671,79,163,49,81,163,31508,11.6,5.8,ALVARADO ISD,126,N,09 - 12
126901041,0,0,0,0,25,355,51,156,28,45,156,31267,10,5.5,ALVARADO ISD,126,N,07 - 08
126901101,0,0,0,0,25,315,49,191,15,55,191,26364,5,2.8,ALVARADO ISD,126,N,KG - 04
126901102,0,0,0,0,22,391,98,272,12,63,272,29231,8.5,6.1,ALVARADO ISD,126,N,EE - 04
126901103,0,0,0,0,1,152,13,68,4,36,68,30133,10.1,8.2,ALVARADO ISD,126,N,KG - 04
126901104,0,0,0,0,16,344,42,175,31,53,175,32602,13.2,9.6,ALVARADO ISD,126,N,05 - 06
126902001,559,413,393,301,16,1546,84,166,131,163,166,34767,13.6,8.5,BURLESON ISD,126,N,09 - 12
126902041,0,0,0,0,6,1119,51,203,89,152,203,29893,9.3,5.7,BURLESON ISD,126,N,06 - 08
126902101,0,0,0,0,3,557,15,103,22,69,103,31030,11.8,8.3,BURLESON ISD,126,N,EE - 06
126902102,0,0,0,0,5,551,35,177,23,75,177,33097,13.4,8.7,BURLESON ISD,126,N,KG - 06
126902103,0,0,0,0,2,596,52,216,14,60,216,32554,13,9.2,BURLESON ISD,126,N,PK - 05
126902104,0,0,0,0,9,548,21,181,20,72,181,31124,11.3,7.5,BURLESON ISD,126,N,EE - 06
126902105,0,0,0,0,2,664,36,135,31,71,135,30912,11.4,8,BURLESON ISD,126,N,EE - 05
126903001,514,397,268,228,90,1111,198,354,157,137,354,35063,13.6,8.8,CLEBURNE ISD,126,N,09 - 12
126903002,7,42,33,15,7,80,14,22,0,7,22,31327,18,10.2,CLEBURNE ISD,126,N,KG - 12
126903003,3,7,4,1,1,13,5,4,1,1,4,0,0,0,CLEBURNE ISD,126,N,08 - 12
126903041,1,0,0,0,45,653,166,364,170,138,364,31498,11,7.2,CLEBURNE ISD,126,N,07 - 09
126903101,0,0,0,0,9,255,70,196,48,41,196,32216,13.8,11.4,CLEBURNE ISD,126,N,01 - 05
126903102,0,0,0,0,36,447,58,190,115,51,190,33162,13.5,10.5,CLEBURNE ISD,126,N,01 - 05
126903103,0,0,0,0,28,461,107,288,73,65,288,31969,12.2,7.1,CLEBURNE ISD,126,N,01 - 05
126903104,0,0,0,0,15,182,131,271,15,45,271,27953,8.3,6.5,CLEBURNE ISD,126,N,01 - 05
126903105,0,0,0,0,16,208,76,178,0,9,178,33522,12.7,8.9,CLEBURNE ISD,126,N,PK - KG
126903106,0,0,0,0,23,171,114,203,0,37,203,30920,10.4,9.2,CLEBURNE ISD,126,N,EE - KG
126903107,0,0,0,0,32,349,78,223,94,67,223,32417,12.5,9.1,CLEBURNE ISD,126,N,06 - 06
126903108,0,0,0,0,17,336,80,155,82,52,155,34799,14.9,10.6,CLEBURNE ISD,126,N,01 - 05
126903110,6,1,0,0,0,19,1,13,0,20,13,26490,5.8,4.5,CLEBURNE ISD,126,N,EE - 10
126904001,77,73,54,46,14,220,15,62,12,47,62,32892,13.2,7.1,GRANDVIEW ISD,126,N,09 - 12
126904041,0,0,0,0,11,201,13,73,58,33,73,29734,10.7,7,GRANDVIEW ISD,126,N,06 - 08
126904101,0,0,0,0,18,388,43,181,26,104,181,33373,12.8,7.9,GRANDVIEW ISD,126,N,EE - 05
126905001,326,236,246,196,5,926,71,253,56,107,253,31888,10.8,4.9,JOSHUA ISD,126,N,09 - 12
126905002,3,13,16,16,0,45,3,14,0,0,14,24701,3.8,1.3,JOSHUA ISD,126,N,09 - 12
126905041,0,0,0,0,6,838,65,337,76,101,337,29732,9.4,4.5,JOSHUA ISD,126,N,06 - 08
126905101,0,0,0,0,2,572,49,246,44,43,246,30659,9.7,7.2,JOSHUA ISD,126,N,01 - 02
126905102,0,0,0,0,0,313,24,198,0,13,198,31841,11.1,6.9,JOSHUA ISD,126,N,EE - KG
126905103,0,0,0,0,8,818,66,368,82,101,368,29684,9.2,6.3,JOSHUA ISD,126,N,03 - 05
126906001,61,38,40,31,23,66,62,97,22,14,97,29415,11.6,4.9,KEENE ISD,126,N,09 - 12
126906002,3,6,4,3,0,9,5,8,0,1,8,23239,3.5,1,KEENE ISD,126,N,09 - 12
126906041,0,0,0,0,9,43,37,59,21,17,59,26492,8.1,4.2,KEENE ISD,126,N,07 - 08
126906101,0,0,0,0,33,170,109,259,39,51,259,28671,10.8,5.3,KEENE ISD,126,N,EE - 06
126907001,63,63,53,47,0,217,9,49,16,37,49,30984,10.6,3.7,RIO VISTA ISD,126,N,09 - 12
126907041,0,0,0,0,0,246,14,70,18,38,70,26693,5.6,2.7,RIO VISTA ISD,126,N,05 - 08
126907101,0,0,0,0,0,370,20,125,29,124,125,29991,8.6,5.2,RIO VISTA ISD,126,N,EE - 04
126908001,100,81,59,59,1,229,51,159,21,69,159,29425,9.3,4.3,VENUS ISD,126,N,09 - 12
126908002,4,3,1,0,0,7,2,4,0,4,4,35938,15.5,3.5,VENUS ISD,126,N,05 - 11
126908041,0,0,0,0,1,282,62,226,43,67,226,28213,8,3.9,VENUS ISD,126,N,05 - 08
126908101,0,0,0,0,6,384,124,376,27,188,376,26259,6.1,4.8,VENUS ISD,126,N,EE - 04
126911001,88,74,51,57,3,240,26,77,23,49,77,30695,9.8,5.2,GODLEY ISD,126,N,09 - 12
126911041,0,0,0,0,1,190,18,62,13,57,62,28228,8.3,3.8,GODLEY ISD,126,N,06 - 08
126911101,0,0,0,0,2,357,29,176,33,100,176,29169,8.6,5.7,GODLEY ISD,126,N,EE - 05
127901001,61,62,51,48,8,138,76,91,30,41,91,30342,11.4,6.6,ANSON ISD,127,N,09 - 12
127901002,0,1,1,1,0,0,3,0,0,0,0,.,.,.,ANSON ISD,127,N,10 - 12
127901041,0,0,0,0,2,133,64,123,51,36,123,26422,8.8,2.5,ANSON ISD,127,N,06 - 08
127901101,0,0,0,0,9,264,150,309,52,77,309,29631,11.9,7.6,ANSON ISD,127,N,EE - 05
127903001,51,54,51,47,19,135,48,73,17,37,73,28514,8.7,3.6,HAMLIN ISD,127,N,09 - 12
127903041,0,0,0,0,15,99,26,58,15,22,58,27508,7.4,3,HAMLIN ISD,127,N,06 - 08
127903102,0,0,0,0,26,181,86,204,27,74,204,30992,13.5,10.6,HAMLIN ISD,127,N,EE - 05
127904001,63,60,58,49,1,342,21,117,57,45,117,28279,8.5,5.4,HAWLEY ISD,127,N,07 - 12
127904101,0,0,0,0,3,386,24,199,31,70,199,29305,10.3,6.3,HAWLEY ISD,127,N,EE - 06
127905001,21,16,10,13,0,59,1,18,9,18,18,33724,19.3,13.3,LUEDERS-AVOCA ISD,127,N,09 - 12
127905101,0,0,0,0,0,117,4,66,14,28,66,31216,15.1,9.9,LUEDERS-AVOCA ISD,127,N,EE - 08
127906001,64,71,55,46,37,224,106,176,46,68,176,28753,10.7,5,STAMFORD ISD,127,N,07 - 12
127906002,3,2,0,1,0,1,5,6,0,0,6,.,.,.,STAMFORD ISD,127,N,09 - 12
127906101,0,0,0,0,33,143,93,179,5,49,179,30005,12.9,10.6,STAMFORD ISD,127,N,EE - 03
127906102,0,0,0,0,32,102,65,131,12,44,131,31070,14.7,10.9,STAMFORD ISD,127,N,04 - 06
