,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
242906,8,10,11,7,0,98,0,98,18,10,23,8.1,6.1,8.2,32730,13.7,8.1,FORT ELLIOTT CONS ISD,242906,242,96.8
243901,340,292,256,228,331,3134,204,3786,232,631,1163,21,19.2,21.9,31774,13.4,10.6,BURKBURNETT ISD,243901,243,95.8
243902,63,67,41,41,53,628,76,759,46,89,405,16.9,17.3,16.8,30934,10.7,7.9,ELECTRA ISD,243902,243,95.9
243903,214,164,145,154,4,2014,75,2120,102,203,98,22.6,22.1,22.6,32604,13.3,8.9,IOWA PARK CONS ISD,243903,243,96.1
243905,1420,1137,1016,807,2505,9845,2723,15537,1295,2171,7115,21.7,21.2,22.2,32368,11.8,9.4,WICHITA FALLS ISD,243905,243,95.3
243906,0,0,0,0,90,523,86,731,43,77,384,15.2,15.2,19.5,31028,12.4,8.8,CITY VIEW ISD,243906,243,96.1
244901,5,19,9,14,2,115,10,129,6,18,84,10.7,8.4,12.2,30835,13.8,7.6,HARROLD ISD,244901,244,96.4
244903,255,191,165,132,280,1470,769,2542,144,402,1278,22.4,21.6,23.8,33865,15.2,11.7,VERNON ISD,244903,244,95.9
244905,13,13,14,5,5,104,38,149,10,21,80,13.3,13.3,12.9,33394,16.1,8.4,NORTHSIDE ISD,244905,244,97.8
245901,0,0,0,0,0,8,261,270,8,29,249,6.5,25,.,30410,13.1,9.2,LASARA ISD,245901,245,97.2
245902,182,135,120,102,2,72,1538,1615,89,186,1300,17.9,18.3,18,33473,11.8,8.2,LYFORD CISD,245902,245,94.7
245903,321,168,179,123,16,143,2662,2828,145,301,2272,16.3,15.8,17.5,34624,12.5,8.9,RAYMONDVILLE ISD,245903,245,94.7
245904,17,35,24,9,0,60,217,279,32,28,212,9.9,13,12.3,30868,9.9,5,SAN PERLITA ISD,245904,245,97.6
246902,83,84,54,65,4,823,103,943,24,138,235,20.4,17.3,17.3,31638,12.8,5.2,FLORENCE ISD,246902,246,95.7
246904,619,577,466,408,225,5241,1417,6945,1264,771,1780,18.7,17.6,19,32321,12.1,6.9,GEORGETOWN ISD,246904,246,96
246905,42,25,29,32,34,259,115,409,22,79,184,19.8,13.8,18.7,30743,11.1,5.7,GRANGER ISD,246905,246,95.5
246906,77,72,60,50,40,695,145,888,64,122,170,21.9,22.7,22.9,31712,10.9,5.6,HUTTO ISD,246906,246,96.3
246907,49,31,35,42,9,385,185,580,35,74,265,16.4,16.2,16.4,32048,9.4,5,JARRELL ISD,246907,246,95.7
246908,118,98,75,89,30,1041,199,1279,71,256,425,18.1,18.7,18.9,31802,11.3,5.8,LIBERTY HILL ISD,246908,246,96.3
246909,2368,2046,1627,1532,1855,19645,4130,27171,2025,3180,3217,23.2,23.1,24.1,33784,11.8,6.6,ROUND ROCK ISD,246909,246,96.1
246911,249,184,172,128,518,1104,1148,2785,121,518,29,20.4,20.3,21,30042,11.6,4.9,TAYLOR ISD,246911,246,95.7
246912,44,47,43,43,27,348,118,496,41,74,155,17.9,17.2,18.3,35608,15.2,10.6,THRALL ISD,246912,246,96.2
246913,745,741,736,460,299,8856,1288,10669,778,1207,2005,23.6,23.8,24.5,30882,10.2,4.8,LEANDER ISD,246913,246,95.7
246914,0,0,0,0,0,106,12,120,29,11,18,.,7,11.7,25841,4.9,1.2,COUPLAND ISD,246914,246,97.1
247901,318,233,186,178,48,1350,1719,3123,197,378,1615,17.1,16.1,19.1,32509,10.9,6.1,FLORESVILLE ISD,247901,247,94.5
247903,148,140,139,136,39,1606,282,1934,104,295,444,19.3,19.7,20.3,31500,11.4,6,LA VERNIA ISD,247903,247,96.4
247904,66,59,59,47,2,414,302,719,37,92,275,19.1,18.6,18.9,31991,11.8,6.2,POTH ISD,247904,247,96.3
247906,65,65,74,55,8,439,301,748,54,76,314,21.2,19.4,17.8,32546,12.1,6.8,STOCKDALE ISD,247906,247,96.2
248901,148,124,108,85,29,596,941,1569,81,324,885,19.3,16.1,20.1,32760,11.4,8.4,KERMIT ISD,248901,248,95.3
248902,41,34,26,30,4,292,86,383,28,59,97,11.2,9.9,12.7,38430,16.4,7.7,WINK-LOVING ISD,248902,248,96.2
249901,39,37,37,36,4,450,44,504,22,60,137,17.8,14.6,19.4,33710,12.7,7.4,ALVORD ISD,249901,249,96.6
249902,101,81,79,73,6,961,83,1063,55,111,314,16,14.3,17.7,32407,11.6,6.6,BOYD ISD,249902,249,95.1
249903,192,167,135,112,1,1521,415,1958,137,235,655,21.9,19.8,19.7,34961,13.7,7.5,BRIDGEPORT ISD,249903,249,95.2
249904,37,43,36,43,1,592,42,637,45,91,208,15.5,16,16.3,33355,11.3,6.5,CHICO ISD,249904,249,95.8
249905,201,165,129,133,51,1722,500,2291,127,237,706,22.3,20.6,19.9,32952,12.9,7.9,DECATUR ISD,249905,249,96.4
249906,61,61,67,50,0,772,52,830,56,98,183,18.6,13.5,14.5,28485,6.8,2,PARADISE ISD,249906,249,96.5
249908,38,23,14,20,0,295,13,309,12,51,94,16.8,9.8,13.7,28458,8.2,5.1,SLIDELL ISD,249908,249,96.2
250902,78,64,71,49,125,658,11,795,61,131,312,18.3,13.1,16.8,31839,13.2,6.7,HAWKINS ISD,250902,250,94.5
250903,122,102,81,106,177,1164,196,1550,121,217,679,17.7,19.2,19.4,34419,15.6,8.6,MINEOLA ISD,250903,250,96.1
250904,124,96,99,84,79,1069,92,1247,95,170,318,20.3,19,21.2,34747,14.6,8.9,QUITMAN ISD,250904,250,96.9
250905,23,31,29,24,0,298,40,340,28,57,129,11.6,10.9,13.2,30018,12.5,8,YANTIS ISD,250905,250,95.8
250906,68,51,62,41,0,681,45,731,57,97,263,15.3,14.5,16.5,32459,12.7,6.1,ALBA-GOLDEN ISD,250906,250,96.8
250907,129,123,91,92,65,1325,97,1497,136,219,525,20,20.8,21.4,32878,12.7,8.7,WINNSBORO ISD,250907,250,95.8
251901,151,120,113,107,36,670,917,1626,77,110,855,16.2,14.6,15.6,38303,14.8,11.4,DENVER CITY ISD,251901,251,96.1
251902,58,53,38,39,0,248,343,594,43,68,360,14.7,15.8,15.6,41740,15.8,10.6,PLAINS ISD,251902,251,97.2
252901,216,202,180,186,39,2166,355,2589,196,339,923,21,20.3,21.7,35726,14,9.5,GRAHAM ISD,252901,252,95.4
252902,15,26,22,19,1,181,13,197,8,46,83,12.3,9.3,9.6,30206,9.6,3.3,NEWCASTLE ISD,252902,252,95.1
252903,78,60,46,51,22,689,155,873,62,122,361,15.6,14.2,16.9,31175,10.9,6.7,OLNEY ISD,252903,252,95.8
253901,239,229,183,190,2,158,2818,2979,194,301,2293,22.6,28.1,22.6,34820,10.9,8.8,ZAPATA COUNTY ISD,253901,253,94.6
254901,164,130,109,110,8,24,2022,2056,157,183,1817,18,15.1,16.7,31677,13.3,11.7,CRYSTAL CITY ISD,254901,254,93.3
254902,47,30,22,30,0,43,379,423,38,53,337,10.5,8.5,11.6,28826,6.5,3.1,LA PRYOR ISD,254902,254,95.3
