,gr9_stu_count,gr10_stu_count,gr11_stu_count,gr12_stu_count,black_stu_count,white_stu_count,his_stu_count,all_stud_count,gifted_stu_count,spec_ed_stu_count,econ_dis_stu_count,eng_class_size,math_class_size,sci_class_size,teacher_avg_salary,teacher_experience,exp_w_dist,dist_name,dist_num,county_num,attendance
109901,28,26,20,24,1,220,24,250,19,52,83,10,10.2,18.8,37983,15.4,10.9,ABBOTT ISD,109901,109,97.4
109902,17,22,16,20,16,203,9,235,3,53,92,12.4,12.8,15.4,34768,8.2,4.1,BYNUM ISD,109902,109,96.5
109903,32,24,23,25,1,315,18,337,22,52,118,12.8,11.3,20.6,32912,7.3,6,COVINGTON ISD,109903,109,95.9
109904,169,141,121,110,383,699,723,1818,118,274,1186,18.4,15.9,17.2,35238,12.5,6.4,HILLSBORO ISD,109904,109,95.9
109905,40,44,50,29,115,342,20,481,35,72,298,13.3,10.9,11.3,35420,13.5,6.7,HUBBARD ISD,109905,109,96
109907,46,39,47,37,111,318,166,597,36,100,345,14.4,12.6,17.8,38588,13.2,6.8,ITASCA ISD,109907,109,97.2
109908,0,0,0,0,15,33,24,73,2,13,58,15,9,18,28558,8.4,2,MALONE ISD,109908,109,97
109910,0,0,0,0,14,79,12,105,7,15,60,.,.,.,31834,8.1,5.4,MOUNT CALM ISD,109910,109,96.5
109911,136,110,108,105,53,1377,141,1578,86,247,719,18.8,17.3,20.2,34433,8.9,5.3,WHITNEY ISD,109911,109,94.8
109912,15,21,14,13,3,165,9,177,19,24,88,14,8.6,11.5,34323,12.1,4,AQUILLA ISD,109912,109,97.2
109913,23,25,20,18,5,254,23,285,28,37,157,9.6,10.3,19.7,35675,12.9,6.7,BLUM ISD,109913,109,95.6
109914,18,14,11,18,5,128,40,173,5,27,119,9.2,11.2,13.8,35176,13.3,7.2,PENELOPE ISD,109914,109,96.1
110901,38,29,22,17,11,168,183,362,27,49,225,12.4,13.6,14.2,34982,11.5,7.1,ANTON ISD,110901,110,95.7
110902,268,243,216,207,172,1193,1653,3024,223,423,1614,18.7,18.3,17.7,37102,14.8,11.1,LEVELLAND ISD,110902,110,95.2
110905,24,20,28,18,3,158,179,340,24,40,179,10.4,9,12,35617,12.9,7.1,ROPES ISD,110905,110,95.4
110906,31,25,32,26,14,275,109,398,23,53,202,13,12.6,13.2,32492,9.2,5,SMYER ISD,110906,110,96
110907,32,49,36,45,7,280,263,553,61,53,258,9.1,10.3,12.3,42623,16.3,9.5,SUNDOWN ISD,110907,110,96.7
110908,18,19,14,16,4,126,58,193,26,18,64,12.6,10.3,13.8,35452,13.1,7.7,WHITHARRAL ISD,110908,110,96
111901,570,515,424,342,48,5599,739,6465,488,864,1998,21.1,18.2,21.2,36725,12.2,6.4,GRANBURY ISD,111901,111,95
111902,17,27,30,24,4,293,27,333,17,39,104,12.7,14.5,15.4,37256,11.8,7.4,LIPAN ISD,111902,111,96.5
111903,49,37,39,37,2,517,18,537,30,73,129,12.3,16.1,13.3,36702,11.8,7.3,TOLAR ISD,111903,111,96.6
112901,293,336,276,246,557,2851,521,3950,232,553,1587,17.6,19.2,19.8,36361,13.6,9,SULPHUR SPRINGS ISD,112901,112,96.5
112905,32,20,28,20,2,360,36,404,16,72,160,12.4,10.7,12.6,31527,8,2.6,CUMBY ISD,112905,112,96
112906,41,26,22,20,11,318,40,369,20,82,178,12.6,11.1,12.9,34379,11,7.3,NORTH HOPKINS ISD,112906,112,95.4
112907,21,24,21,19,0,198,33,233,7,30,62,13.1,7.7,19.8,35742,12.7,6.5,MILLER GROVE ISD,112907,112,95.6
112908,73,65,63,56,33,554,190,785,47,129,344,12.7,15.4,17.7,31798,10.6,6.3,COMO-PICKTON CISD,112908,112,96.3
112909,24,21,17,18,6,225,33,264,51,51,148,13.5,11.9,18.4,35451,13.9,9.9,SALTILLO ISD,112909,112,95.2
112910,13,16,22,26,0,227,26,253,15,41,106,15.6,14.4,17,33845,11.1,9.1,SULPHUR BLUFF ISD,112910,112,97.2
113901,158,112,114,111,1001,483,214,1707,186,273,1166,18.1,17.7,19.7,34705,12.6,7.7,CROCKETT ISD,113901,113,95.8
113902,59,38,54,39,194,400,23,619,101,111,293,14,14.6,16.4,37972,14.3,9.1,GRAPELAND ISD,113902,113,96.2
113903,49,42,39,36,61,448,26,536,31,67,131,12.5,11.7,13.3,37452,13.5,8.3,LOVELADY ISD,113903,113,96.6
113905,47,38,32,25,5,402,44,452,54,70,170,11.9,13.4,16.5,34549,11.9,5.2,LATEXO ISD,113905,113,96.6
113906,27,23,33,25,109,250,5,364,17,59,220,11.6,10.8,12.5,35991,14,8.2,KENNARD ISD,113906,113,94.8
114901,360,318,230,225,272,1683,1989,3997,214,484,2336,18.2,17.9,20.7,38167,14.8,10.2,BIG SPRING ISD,114901,114,94.7
114902,87,61,61,66,2,648,212,864,144,75,305,13.1,14.1,13,34806,12.1,6.7,COAHOMA ISD,114902,114,95.8
114904,47,53,50,41,4,539,102,652,34,52,172,17.4,16.5,17.3,38533,13.7,9.2,FORSAN ISD,114904,114,96.1
115901,51,48,41,26,1,30,543,577,17,29,516,16.4,16.3,16.9,35518,7.8,4.5,FT HANCOCK ISD,115901,115,96.3
115902,11,8,3,4,3,33,101,138,0,17,137,6.7,6,9,36650,14.1,6.9,SIERRA BLANCA ISD,115902,115,95.4
115903,20,19,14,13,2,64,97,163,21,21,149,11.2,17,12.1,35238,9.9,4.5,DELL CITY ISD,115903,115,94.9
116801,0,0,0,0,19,165,6,195,27,8,44,10,16,20,25309,0.5,0,THE PHOENIX CHARTER SCHOOL,116801,116,.
116901,95,103,79,57,36,982,70,1096,91,170,287,18.4,15.3,17,36323,12,5.2,CADDO MILLS ISD,116901,116,96.6
116902,40,39,33,39,17,430,25,478,58,62,137,16,15.9,16.3,34774,10.6,6.8,CELESTE ISD,116902,116,97.1
116903,152,141,117,115,419,1166,160,1783,143,298,969,19.5,19.2,20.8,34816,10.9,6.8,COMMERCE ISD,116903,116,95.9
116905,543,323,339,285,1354,2724,1050,5190,402,594,2787,19.7,18.7,21.4,37081,11.6,8.8,GREENVILLE ISD,116905,116,94.1
116906,86,59,63,44,18,745,33,801,101,134,236,16,17.3,19,32439,9.9,5.1,LONE OAK ISD,116906,116,96.2
116908,275,220,184,155,19,2666,201,2929,160,546,1211,21.4,18.7,22.4,35578,10.2,4.8,QUINLAN ISD,116908,116,92.9
116909,55,35,48,36,65,505,25,603,71,102,259,13.8,12.6,15.1,34394,10.4,6.2,WOLFE CITY ISD,116909,116,96.6
116910,29,34,17,22,7,292,12,311,27,63,107,20.4,11.5,21.5,32365,8.7,4.7,CAMPBELL ISD,116910,116,95.1
116915,45,43,34,42,15,498,67,584,57,87,191,15.9,12.6,16.8,33297,8.5,4.4,BLAND ISD,116915,116,95.5
116916,45,49,36,24,7,431,29,488,34,96,178,16.1,13.5,11.7,31117,7.3,2.8,BOLES ISD,116916,116,96.2
117901,258,219,213,214,133,1893,907,2959,168,391,1159,20.4,21.3,19.6,37315,12.9,9,BORGER ISD,117901,117,95.5
117903,101,72,92,78,4,909,46,974,57,176,283,12.2,13.3,14.6,35991,13.4,9,SANFORD ISD,117903,117,94.9
117904,48,66,48,54,2,548,70,634,28,108,331,12.3,11.1,12,37877,15.9,10.6,PLEMONS-STINNETT-PHILLIPS CONS ISD,117904,117,95.2
117907,0,0,0,0,2,114,25,144,2,9,64,.,.,.,31792,8.3,4,SPRING CREEK ISD,117907,117,95.5
118902,26,28,37,24,14,219,111,346,35,43,174,11.4,12.1,16.1,39375,11.5,5.7,IRION CO ISD,118902,118,96.9
119901,19,18,17,18,3,226,21,255,14,39,122,13.4,10.7,13.3,33474,9.6,4.9,BRYSON ISD,119901,119,97.2
119902,87,83,74,73,12,844,135,997,153,156,407,12.7,11.8,12.8,36377,14.1,8.9,JACKSBORO ISD,119902,119,95.8
119903,29,22,19,29,0,331,24,360,30,34,133,13.7,13.3,13.2,34091,9.8,6.5,PERRIN-WHITT CONS ISD,119903,119,95.3
120901,147,119,120,109,210,823,553,1591,82,205,663,14.9,16.7,16.6,36526,11.8,7.7,EDNA ISD,120901,120,95.8
120902,56,51,42,51,25,355,277,659,30,75,330,16.6,14,16.1,37684,12.2,8.3,GANADO ISD,120902,120,96.5
120905,83,84,82,90,15,755,175,946,82,103,295,15.4,14.9,14.8,37951,12.1,7.9,INDUSTRIAL ISD,120905,120,96.9
121902,14,19,21,19,45,266,8,322,14,66,144,16.2,10.7,12.5,35182,12.5,7.4,BROOKELAND ISD,121902,121,96
121903,128,132,114,99,68,1490,22,1600,101,260,546,17,18,23,36068,14,10.4,BUNA ISD,121903,121,95.2
121904,248,209,222,197,1356,1561,210,3161,141,377,1861,19.3,19.9,22.2,37798,15.6,11.2,JASPER ISD,121904,121,95.1
121905,124,125,115,116,249,1262,35,1549,63,232,704,16.7,14.4,16.5,36634,13,8.9,KIRBYVILLE CISD,121905,121,94.9
121906,37,35,37,30,1,472,3,476,62,83,145,15.6,14.5,12.3,38673,10.1,6.2,EVADALE ISD,121906,121,95.2
122901,62,41,27,19,17,184,128,330,23,126,91,10.6,9,11.1,34295,9.2,5.9,FT DAVIS ISD,122901,122,97.9
122902,4,4,9,4,0,14,48,62,4,5,37,4.9,4.8,6.2,35752,15.6,8.5,VALENTINE ISD,122902,122,96
123801,0,0,0,0,192,11,1,206,0,18,182,.,.,.,25156,10.1,0.3,ACADEMY OF BEAUMONT,123801,123,94.3
123802,55,63,45,10,164,16,8,189,0,21,67,.,.,.,21857,2.9,1.3,EAGLE PROJECT (BEAUMONT),123802,123,84.7
123803,4,3,9,3,161,43,5,209,0,5,165,15.7,7,13,22446,4.8,0.3,TEKOA ACADEMY,123803,123,93.8
123804,67,34,15,3,116,3,0,119,0,9,0,.,46,.,28646,9.6,0.5,RICHARD MILBURN ACADEMY (BEAUMONT),123804,123,78.5
123805,11,10,1,1,50,73,4,127,0,21,49,.,.,.,24510,6.4,0,THE EHRHART SCHOOL,123805,123,.
123905,467,399,377,340,126,4543,259,5197,469,811,1080,21.5,20.4,23,37412,14.1,10,NEDERLAND ISD,123905,123,95.3
123907,891,779,665,506,6151,1165,2678,10823,272,900,7983,23,19.4,19.4,37389,12.5,9.3,PORT ARTHUR ISD,123907,123,94.6
123908,436,366,382,373,42,4327,367,4905,248,555,827,20.9,19,20,40778,15.6,10.9,PORT NECHES-GROVES ISD,123908,123,95.9
123910,2055,1424,1183,1139,13314,4942,1908,20774,2387,2431,12700,25.5,27.2,25.3,39684,13.7,10.3,BEAUMONT ISD,123910,123,95.1
123913,15,12,12,13,6,133,6,149,8,31,0,9.1,9.6,12.9,32721,7.7,4.1,SABINE PASS ISD,123913,123,94.9
123914,157,149,147,124,101,1570,125,1806,80,235,391,17.8,16.4,18.9,35076,13.7,9.4,HAMSHIRE-FANNETT ISD,123914,123,95.6
124901,81,94,90,94,2,39,1148,1200,128,188,968,14.4,13.5,17.2,37891,15.7,11.7,JIM HOGG COUNTY ISD,124901,124,95.7
125901,522,406,396,282,27,587,5024,5677,519,649,3564,21.2,20.7,21,35447,12,11.4,ALICE ISD,125901,125,92.8
125902,62,43,37,34,1,48,574,623,88,78,413,14.5,13.8,17.2,35213,13.7,8.2,BEN BOLT-PALITO BLANCO ISD,125902,125,96
125903,126,119,95,99,11,630,874,1518,163,193,957,16.3,14.7,17.7,38868,14.3,8.9,ORANGE GROVE ISD,125903,125,95.1
125905,99,84,68,70,0,105,856,961,97,119,721,12.8,13.2,15.5,33915,13.5,8.1,PREMONT ISD,125905,125,94.5
125906,0,0,0,0,0,16,80,98,14,9,55,.,.,.,30778,8.7,7.6,LA GLORIA ISD,125906,125,96.6
126901,298,260,223,181,146,2671,577,3413,161,414,1653,20.1,19.9,22.4,36726,9.7,5.3,ALVARADO ISD,126901,126,95.9
126902,622,509,432,414,45,6135,402,6633,321,620,1303,22.5,22.1,22.1,38621,11.2,6.6,BURLESON ISD,126902,126,95.7
126903,601,445,361,275,340,4262,1667,6340,813,787,2560,19.7,19.3,21.3,39803,12,8.2,CLEBURNE ISD,126903,126,95.4
126904,91,85,65,65,43,899,128,1072,106,198,324,16.1,13.4,16.5,37554,11.8,5.5,GRANDVIEW ISD,126904,126,96.2
126905,405,274,298,235,48,3741,421,4237,351,512,1490,22.3,20.7,20,40182,10.5,5.8,JOSHUA ISD,126905,126,95.2
126906,64,55,42,36,67,346,294,790,113,155,538,14.3,12.5,14.8,35004,10.4,4.9,KEENE ISD,126906,126,95.3
126907,88,68,63,43,0,787,54,841,94,132,230,15.7,16.6,15.6,34154,9.3,4.1,RIO VISTA ISD,126907,126,96.1
126908,155,126,124,94,64,1140,588,1851,87,433,1096,17.7,17.5,18.4,34459,7.6,3.1,VENUS ISD,126908,126,94.6
126911,124,100,88,79,23,1156,167,1356,91,354,539,15.6,15.3,17.9,34129,8.3,3.8,GODLEY ISD,126911,126,94.9
127901,72,52,55,64,17,493,313,825,87,174,506,11.9,13.4,11.7,32547,10.9,5.7,ANSON ISD,127901,127,96.2
127903,36,49,34,49,38,311,164,515,63,116,278,12.4,11.9,11.8,36962,15,9.3,HAMLIN ISD,127903,127,96.9
127904,59,55,60,52,4,717,39,765,75,121,312,13.8,12.2,12.5,33206,10.2,6.5,HAWLEY ISD,127904,127,95.7
127905,12,17,14,15,2,122,13,140,18,42,89,9.4,6.8,10.3,36501,15.6,11.4,LUEDERS-AVOCA ISD,127905,127,95.7
127906,60,52,61,60,100,369,294,767,51,134,503,16,14.8,15,34674,11.6,9,STAMFORD ISD,127906,127,96
128901,85,69,56,78,44,374,538,963,161,134,572,16.4,15.9,14.3,36166,12.8,8.4,KARNES CITY ISD,128901,128,95.9
128902,79,98,77,74,26,211,705,949,59,143,604,15.3,14.8,15,33771,13.1,8,KENEDY ISD,128902,128,95.4
128903,18,17,19,19,4,52,247,305,27,44,220,7.4,8.8,12.8,36554,12.4,6.1,RUNGE ISD,128903,128,95.6
128904,24,19,20,26,0,286,39,325,27,33,77,9.8,9.7,17.7,38235,14.3,6.7,FALLS CITY ISD,128904,128,98
129901,173,163,124,114,101,1667,183,1972,182,246,399,19.5,19.6,21.5,37198,12.1,5.3,CRANDALL ISD,129901,129,96.3
129902,226,217,198,179,148,2473,261,2908,73,366,350,19.3,18.5,22.2,38242,10.7,5.7,FORNEY ISD,129902,129,96.6
129903,281,196,187,142,259,2046,876,3218,156,384,1294,19.2,17.1,20.5,38912,11,6.5,KAUFMAN ISD,129903,129,96.1
129904,181,115,94,79,76,1514,80,1686,89,264,641,17,19.4,21.9,34770,11.2,6.2,KEMP ISD,129904,129,95.3
129905,284,236,211,184,87,2827,216,3168,254,602,1476,18.7,20.6,24,37293,12.2,6.2,MABANK ISD,129905,129,95.1
129906,409,301,270,198,1358,1845,911,4177,383,712,2161,15.5,20.9,20,36761,9.6,5.4,TERRELL ISD,129906,129,95.4
129910,74,49,53,46,60,690,28,795,45,129,191,14.7,13.2,17,36639,12.6,6.8,SCURRY-ROSSER ISD,129910,129,95.6
130901,402,468,362,315,26,4022,918,5001,263,636,805,19.9,20.3,20.2,37686,12.2,5.6,BOERNE ISD,130901,130,95.9
130902,90,95,72,72,2,609,517,1129,96,125,560,12.4,13.8,15.1,34296,11,4.5,COMFORT ISD,130902,130,96.1
131001,0,0,0,0,0,22,56,78,3,8,54,.,.,.,43352,19.4,13.4,KENEDY COUNTY WIDE CSD,131001,131,97
132902,13,19,15,13,3,129,14,146,15,20,44,12.3,12.6,11.3,43320,18.7,12.6,JAYTON-GIRARD ISD,132902,132,96
133901,47,53,49,35,6,376,150,536,27,63,287,14.5,12.6,16.3,34809,9.9,5,CENTER POINT ISD,133901,133,96.1
133902,2,5,3,3,0,150,54,205,11,9,68,9.8,12,11.5,37984,17.3,5.4,HUNT ISD,133902,133,96.4
133903,481,358,299,295,179,2813,1634,4689,234,618,2182,20.8,20.2,22,38561,14.1,8.4,KERRVILLE ISD,133903,133,95
133904,164,141,115,92,25,1061,389,1497,199,211,795,19,17.3,16.9,35321,12.3,5.7,INGRAM ISD,133904,133,95.4
133905,0,0,0,0,0,12,8,20,0,1,11,.,.,.,39811,7.5,5,DIVIDE ISD,133905,133,96
134901,79,70,44,54,3,504,227,737,88,102,333,11.1,12.9,14.3,34584,11.8,6.8,JUNCTION ISD,134901,134,95.7
135001,6,12,8,6,0,71,14,85,1,10,31,7.6,5.9,8,40103,15.2,7.9,GUTHRIE CSD,135001,135,96.8
136901,50,43,48,40,15,207,432,657,60,87,424,16.1,22.6,24,35741,11,6.9,BRACKETT ISD,136901,136,96
137901,412,389,374,291,187,718,3687,4644,526,737,3065,17.8,16.9,18.1,37811,14.4,9.9,KINGSVILLE ISD,137901,137,94.5
137902,0,0,0,0,2,136,397,536,44,68,342,15.8,14.4,16,38908,12.7,8,RICARDO ISD,137902,137,97.3
137903,71,52,53,48,1,189,326,517,77,62,291,18.7,17,17.4,36297,13.5,8.8,RIVIERA ISD,137903,137,96.4
137904,46,47,36,30,2,66,204,275,46,23,137,11.7,9.2,10.5,37597,9.6,5.1,SANTA GERTRUDIS ISD,137904,137,96.2
138901,6,5,1,5,6,10,41,57,2,13,55,9.7,10.5,6.3,35955,17.2,8.6,GOREE ISD,138901,138,97.4
138902,28,22,36,26,48,155,118,325,59,61,193,13.2,10.9,13.7,36781,14.1,8.4,KNOX CITY-O'BRIEN ISD,138902,138,96.6
138903,31,25,33,27,62,196,166,424,54,49,230,12.5,10.4,14.5,36423,15,9.8,MUNDAY ISD,138903,138,97.1
138904,8,11,9,7,0,69,22,91,7,12,57,7.1,8.2,7.6,36381,16.6,7.8,BENJAMIN ISD,138904,138,97.5
139905,74,59,47,53,54,718,14,810,55,100,221,14.1,13.2,15.8,35178,13.7,8.7,CHISUM ISD,139905,139,96.1
139908,16,23,22,16,50,181,5,239,17,49,106,11.5,15.5,21.4,34685,12.8,7.6,ROXTON ISD,139908,139,96.1
139909,299,224,215,182,1603,1984,171,3827,411,590,2269,15.8,16.2,19.8,36087,13.6,10.6,PARIS ISD,139909,139,96.1
139911,248,211,204,216,159,2828,79,3134,214,386,977,20.7,21.8,20.1,35396,11.4,8.1,NORTH LAMAR ISD,139911,139,96.4
139912,75,71,79,70,6,909,41,982,88,136,389,16.5,16.3,17.4,37711,14.8,10.7,PRAIRILAND ISD,139912,139,96.4
140901,23,13,12,13,29,61,93,183,15,25,122,10.3,7.1,10.1,34870,13.7,9.1,AMHERST ISD,140901,140,96.6
140904,157,110,92,79,122,547,859,1533,133,265,907,15.3,14.7,16.9,37562,13.5,9,LITTLEFIELD ISD,140904,140,95.9
140905,58,63,59,45,9,217,535,762,94,98,537,11.4,13.1,12.8,33733,9.1,4.3,OLTON ISD,140905,140,96.5
140906,18,17,15,12,6,68,126,206,6,27,148,11.9,14.6,14,34070,8.1,5.2,SPADE ISD,140906,140,92.4
140907,21,31,31,33,9,164,223,396,32,80,205,10,10.3,12.3,36995,13.6,9.4,SPRINGLAKE-EARTH ISD,140907,140,97.1
140908,33,34,30,34,19,161,146,328,22,46,173,10.7,9.5,11.2,41422,15.5,9.8,SUDAN ISD,140908,140,96.9
141801,9,5,2,2,9,41,24,74,0,42,71,4,4,3,33806,3.6,0.1,CEDAR RIDGE CHARTER SCHOOL,141801,141,94.6
141901,284,260,232,203,109,2446,619,3221,118,454,1442,20.5,19.3,22.2,36788,13.5,8.3,LAMPASAS ISD,141901,141,95.5
141902,26,26,11,17,4,150,102,257,10,55,173,13.8,10.1,14.5,36533,14.4,7.5,LOMETA ISD,141902,141,96.4
142901,108,105,92,84,2,153,1113,1270,138,162,920,12.3,11.8,12.4,36247,13.8,10.8,COTULLA ISD,142901,142,94.3
143901,101,98,88,93,125,814,82,1022,58,128,339,19.2,14.3,18.2,38535,18.3,11.5,HALLETTSVILLE ISD,143901,143,96.9
143902,36,34,32,26,1,291,65,357,19,44,166,14.6,16,15.7,37544,15.4,11.5,MOULTON ISD,143902,143,97.8
143903,37,39,39,44,101,367,65,537,39,70,231,13,11.5,11.6,34442,14.1,8.6,SHINER ISD,143903,143,97.5
143904,0,0,0,0,0,75,2,77,4,13,32,19,12.3,19,35873,14.4,6.7,VYSEHRAD ISD,143904,143,98
143905,0,0,0,0,0,72,6,78,3,10,16,12,12,12,36045,13,8.3,SWEET HOME ISD,143905,143,97.9
143906,0,0,0,0,0,68,2,70,3,8,18,6.5,5,13,37289,14.4,9.1,EZZELL ISD,143906,143,97.8
144901,154,148,139,119,267,788,690,1757,94,194,928,16.5,15.1,17.9,35683,12.7,7.9,GIDDINGS ISD,144901,144,96.4
144902,117,71,69,58,130,793,97,1023,88,150,349,17,15.2,16.8,36311,12.1,6.1,LEXINGTON ISD,144902,144,95.9
144903,23,26,22,16,66,108,75,249,31,30,153,17.5,10.2,17.3,33431,11.4,6.8,DIME BOX ISD,144903,144,97
145901,76,52,60,56,104,553,146,809,30,105,358,13.2,11.1,16.5,34852,13.3,9,BUFFALO ISD,145901,145,95.5
145902,66,54,59,45,89,545,40,676,64,120,263,16.8,20.3,24,33961,11.2,7.2,CENTERVILLE ISD,145902,145,96.5
145906,47,44,32,38,43,478,34,556,44,69,197,18.8,13.3,17.2,36647,13.6,7.6,NORMANGEE ISD,145906,145,95.9
145907,16,26,21,9,82,127,12,221,18,50,115,15.4,11.6,15.3,31973,6.6,4.4,OAKWOOD ISD,145907,145,96.3
145911,62,58,44,45,37,550,116,709,43,101,299,13.3,11,11.6,33768,11.6,7.3,LEON ISD,145911,145,96.2
146901,273,176,167,172,599,1848,771,3259,177,345,1991,17,17.2,18.8,36752,10.9,6.2,CLEVELAND ISD,146901,146,94.1
146902,434,366,317,257,522,3943,628,5122,136,590,1994,19,18.4,20.3,37648,10,5.5,DAYTON ISD,146902,146,94.7
146903,0,0,0,0,28,93,53,174,27,19,88,12.8,6.7,5,36804,12.2,6.7,DEVERS ISD,146903,146,96
146904,114,85,83,73,58,1091,78,1232,53,145,489,16.1,16,14.9,38596,12.8,7.2,HARDIN ISD,146904,146,94.6
146905,59,53,46,54,143,534,15,692,42,120,374,12,11.8,13.1,34234,10.3,6.8,HULL-DAISETTA ISD,146905,146,94.4
146906,209,187,193,160,498,1424,428,2373,208,251,1093,16.9,15.5,20.9,40047,15,9.9,LIBERTY ISD,146906,146,95.3
146907,125,123,115,126,16,1688,44,1755,126,173,464,17.7,16.5,19,36090,10.2,5.3,TARKINGTON ISD,146907,146,95.6
147901,21,13,17,8,59,99,80,238,16,37,186,9.1,8.6,12.3,35416,10.9,4.2,COOLIDGE ISD,147901,147,95.2
147902,160,119,130,104,219,1151,235,1616,126,228,766,17.3,15.9,17,38060,11.4,7.1,GROESBECK ISD,147902,147,95.3
147903,177,165,144,114,802,1049,454,2313,128,362,1346,15.4,17.1,17.1,37576,10.2,6.4,MEXIA ISD,147903,147,96
148901,34,27,36,27,0,172,194,375,40,46,213,12.7,12.2,12.5,34891,13.1,8.9,BOOKER ISD,148901,148,97
148902,13,20,12,20,0,138,16,156,21,20,75,11.4,10.1,10.5,35109,15.4,7,FOLLETT ISD,148902,148,97.6
148903,12,8,8,11,2,113,2,117,7,14,71,6.4,6.3,8.8,37581,17,13.1,HIGGINS ISD,148903,148,96.8
148905,0,0,0,0,0,54,11,65,1,6,25,.,.,.,37542,9.5,6,DARROUZETT ISD,148905,148,98.4
149901,105,91,73,75,3,582,569,1159,101,131,534,17.7,16.3,19.6,40819,15.5,10.2,GEORGE WEST ISD,149901,149,95.5
149902,65,66,51,68,3,380,356,747,85,124,272,13.2,14.1,13.1,40695,15.7,10.4,THREE RIVERS ISD,149902,149,96.2
150901,161,111,121,98,9,1559,231,1817,196,295,707,14.5,13.2,16.4,35673,13.1,6,LLANO ISD,150901,150,95.3
152801,16,61,42,21,6,57,76,140,0,14,51,27,7.3,5,30221,6.4,1,RICHARD MILBURN ALTER HIGH SCHOOL-,152801,152,85.6
152802,0,0,0,0,69,10,21,100,0,6,92,.,.,.,25538,4.3,1,RISE ACADEMY,152802,152,94.3
152803,36,52,54,13,7,59,84,155,0,28,92,35,40,40,24349,8.7,1.3,SOUTH PLAINS ACADEMY,152803,152,91.2
152804,16,20,21,15,8,41,37,87,0,19,51,.,.,.,25501,3.3,0.7,EAGLE PROJECT (LUBBOCK),152804,152,86.5
152901,2136,2310,2075,1817,4274,11443,12791,28933,1654,4376,15732,20.3,20.1,20.5,38557,13,9.7,LUBBOCK ISD,152901,152,95.9
152902,63,58,51,54,21,378,319,721,55,119,352,16.4,16.2,16.2,29987,9.6,5.6,NEW DEAL ISD,152902,152,96.2
152903,113,94,81,77,122,470,774,1368,122,223,903,16.4,17.8,19.5,36556,13.6,8.7,SLATON ISD,152903,152,96.3
152906,172,167,150,112,30,1445,636,2117,187,339,837,21.1,17.9,22.9,35298,12.7,7.8,LUBBOCK-COOPER ISD,152906,152,97
152907,429,382,362,300,255,3625,1431,5397,189,643,1851,25.5,24.8,24.3,35937,13.5,8.4,FRENSHIP ISD,152907,152,96
152908,97,84,77,82,99,619,487,1217,98,191,802,18.8,15.9,18.3,34130,11,6.6,ROOSEVELT ISD,152908,152,96.1
152909,91,87,86,78,10,810,365,1187,29,128,450,15.4,16.6,17.8,35246,13.5,9.2,SHALLOWATER ISD,152909,152,96.3
152910,68,69,64,49,5,406,399,812,66,126,304,14.4,12.5,16.6,37245,13.6,8.5,IDALOU ISD,152910,152,97.1
153903,27,33,28,31,4,158,199,361,32,55,287,11.4,10.8,12.5,40828,16.3,10.3,O'DONNELL ISD,153903,153,97.5
153904,60,67,58,53,38,298,374,718,68,106,427,12.8,12.4,14.8,35580,11.7,7.7,TAHOKA ISD,153904,153,96.7
153905,15,17,20,25,3,117,85,205,11,27,116,9.8,9,15.8,33557,10.8,8,NEW HOME ISD,153905,153,96.7
153907,9,14,11,22,1,70,108,179,11,18,130,9.2,8.6,10.9,31454,8.5,2.6,WILSON ISD,153907,153,95.2
154901,184,138,133,93,464,1199,375,2045,33,261,1260,17.1,20,18.1,35572,13.1,9.1,MADISONVILLE CONS ISD,154901,154,95.9
154903,32,35,33,12,1,320,7,331,21,35,142,12.8,12.8,13.1,34575,7.6,3.8,NORTH ZULCH ISD,154903,154,95.7
155901,153,117,104,80,608,789,36,1437,89,253,857,16.3,17.1,17.5,35581,14.7,9.6,JEFFERSON ISD,155901,155,96.1
156902,74,61,57,56,18,321,479,818,59,105,443,13.6,14.7,17.1,38550,14.7,7.4,STANTON ISD,156902,156,95.5
156905,14,20,14,23,0,139,71,211,6,28,80,14.5,13.2,14.6,41459,16.8,9.7,GRADY ISD,156905,156,95.8
157901,50,55,50,53,2,367,232,601,59,113,320,12.2,13.6,15.2,36052,16.6,10.5,MASON ISD,157901,157,96.1
158901,526,268,257,247,805,1632,1830,4305,270,581,2823,17.8,17.1,18.7,37593,12.4,9,BAY CITY ISD,158901,158,94.6
158902,80,67,62,50,34,470,379,884,50,107,496,15.9,14.5,13.7,36452,12.8,9.3,TIDEHAVEN ISD,158902,158,95.4
158904,0,0,0,0,4,58,17,79,0,11,79,.,.,.,33986,7.3,2.3,MATAGORDA ISD,158904,158,96.9
158905,145,119,106,111,67,492,867,1670,126,179,1020,16,17.3,17.4,41252,17.2,11.7,PALACIOS ISD,158905,158,96.2
158906,92,66,62,64,214,543,189,946,115,115,454,16.3,16.6,18.8,37267,14.1,8.9,VAN VLECK ISD,158906,158,96.2
159901,1092,879,745,605,7,168,12407,12778,1508,970,11636,23.7,22,26.7,39643,12.5,11.2,EAGLE PASS ISD,159901,159,95.8
160901,129,110,95,67,40,768,520,1334,142,209,783,14.6,13.8,16.2,35285,13.9,8,BRADY ISD,160901,160,96.3
160904,15,15,15,16,0,153,27,183,14,32,129,10.9,9.9,8.5,39001,19.2,10.8,ROCHELLE ISD,160904,160,96.2
